run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
91,5_VEL_PI_leg_cycling,evo_g000011_c1,2026-03-20 11:17:43,,,,,0.031292,0.000361,,,,,,,4.849,13.7206,25.1168,5.486,3.3249,0.43,13.0,,,,,,10.4596,PASS,
99,5_VEL_PI_leg_cycling,evo_g000012_c1,2026-03-20 11:17:44,,,,,0.00839,0.000133,,,,,,,2.4758,6.4746,33.2992,5.422,3.8897,0.508,13.0,,,,,,11.9167,PASS,
105,5_VEL_PI_leg_cycling,evo_g000012_c7,2026-03-20 11:17:44,,,,,0.032568,0.000162,,,,,,,4.3783,13.0882,22.0311,4.234,2.7421,0.428,13.0,,,,,,8.6641,PASS,
103,5_VEL_PI_leg_cycling,evo_g000012_c5,2026-03-20 11:17:44,,,,,0.04894,0.00028,,,,,,,7.6803,17.9062,35.9587,4.4,4.739,0.5,13.0,,,,,,14.985,PASS,
98,5_VEL_PI_leg_cycling,evo_g000012_c0,2026-03-20 11:17:44,,,,,0.030219,0.000185,,,,,,,5.1148,14.8246,29.8503,6.046,4.0456,0.496,13.0,,,,,,12.6483,PASS,
101,5_VEL_PI_leg_cycling,evo_g000012_c3,2026-03-20 11:17:44,,,,,0.057747,0.000139,,,,,,,6.0626,16.9787,27.566,4.728,3.5116,0.494,13.0,,,,,,11.1411,PASS,
104,5_VEL_PI_leg_cycling,evo_g000012_c6,2026-03-20 11:17:44,,,,,0.051311,0.000386,,,,,,,5.6294,16.6256,26.9537,5.542,3.5983,0.154,13.0,,,,,,11.3578,PASS,
100,5_VEL_PI_leg_cycling,evo_g000012_c2,2026-03-20 11:17:44,,,,,0.018382,0.000249,,,,,,,3.1654,9.3632,30.679,5.062,3.638,0.508,13.0,,,,,,11.2305,PASS,
102,5_VEL_PI_leg_cycling,evo_g000012_c4,2026-03-20 11:17:44,,,,,0.041163,0.000145,,,,,,,6.2271,17.0834,27.6405,4.436,3.594,0.192,13.0,,,,,,11.4047,PASS,
108,5_VEL_PI_leg_cycling,evo_g000013_c2,2026-03-20 11:17:45,,,,,0.019174,0.0001,,,,,,,3.5383,11.4543,31.2252,4.672,3.8935,0.504,13.0,,,,,,12.0343,PASS,
109,5_VEL_PI_leg_cycling,evo_g000013_c3,2026-03-20 11:17:45,,,,,0.028957,0.000146,,,,,,,5.8032,15.885,38.1921,4.896,4.7949,0.508,13.0,,,,,,14.965,PASS,
107,5_VEL_PI_leg_cycling,evo_g000013_c1,2026-03-20 11:17:45,,,,,0.032056,0.000305,,,,,,,5.1512,15.0978,31.6578,4.77,4.2419,0.426,13.0,,,,,,13.2408,PASS,
110,5_VEL_PI_leg_cycling,evo_g000013_c4,2026-03-20 11:17:45,,,,,0.031673,0.000182,,,,,,,4.6093,14.8525,27.7019,4.228,3.5235,0.4,13.0,,,,,,11.0314,PASS,
111,5_VEL_PI_leg_cycling,evo_g000013_c5,2026-03-20 11:17:45,,,,,0.041394,0.000151,,,,,,,4.8797,13.0732,24.8739,4.368,3.2957,0.212,13.0,,,,,,10.3751,PASS,
106,5_VEL_PI_leg_cycling,evo_g000013_c0,2026-03-20 11:17:45,,,,,0.021058,0.000203,,,,,,,4.2975,11.655,32.5851,4.782,3.9988,0.508,13.0,,,,,,12.4262,PASS,
112,5_VEL_PI_leg_cycling,evo_g000013_c6,2026-03-20 11:17:45,,,,,0.022216,0.000303,,,,,,,4.2023,12.8802,33.034,5.076,4.0459,0.526,13.0,,,,,,12.5579,PASS,
113,5_VEL_PI_leg_cycling,evo_g000013_c7,2026-03-20 11:17:45,,,,,0.011275,0.000207,,,,,,,2.9148,7.5034,33.4627,4.858,4.2278,0.496,13.0,,,,,,12.9749,PASS,
114,5_VEL_PI_leg_cycling,evo_g000014_c0,2026-03-20 11:17:46,,,,,0.041232,0.000262,,,,,,,5.3683,16.2471,31.0182,4.684,3.7456,0.502,13.0,,,,,,11.7736,PASS,
118,5_VEL_PI_leg_cycling,evo_g000014_c4,2026-03-20 11:17:46,,,,,0.043555,0.000116,,,,,,,5.594,16.0082,28.1547,4.85,3.8108,0.488,13.0,,,,,,11.9918,PASS,
120,5_VEL_PI_leg_cycling,evo_g000014_c6,2026-03-20 11:17:46,,,,,0.013341,0.000216,,,,,,,2.2205,7.4673,30.0038,6.116,3.5325,0.526,13.0,,,,,,10.8195,PASS,
119,5_VEL_PI_leg_cycling,evo_g000014_c5,2026-03-20 11:17:46,,,,,0.007371,0.000142,,,,,,,2.3389,6.0195,30.8754,4.414,3.7782,0.486,13.0,,,,,,11.5685,PASS,
116,5_VEL_PI_leg_cycling,evo_g000014_c2,2026-03-20 11:17:46,,,,,0.046338,0.000245,,,,,,,7.1238,17.0525,38.6811,4.964,4.6787,0.54,13.0,,,,,,14.7485,PASS,
115,5_VEL_PI_leg_cycling,evo_g000014_c1,2026-03-20 11:17:46,,,,,0.086837,0.00027,,,,,,,6.8758,17.649,29.0645,4.218,3.6824,0.498,13.0,,,,,,11.7348,PASS,
117,5_VEL_PI_leg_cycling,evo_g000014_c3,2026-03-20 11:17:46,,,,,0.051525,0.000274,,,,,,,6.3552,16.4721,29.4515,3.968,3.5831,0.496,13.0,,,,,,11.3848,PASS,
