run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
867,8_terrain_compliance,evo_g000108_c1,2026-03-20 11:28:17,,,,,,,,,0.39758,1.83721,4.71655,0.565889,,,,,,,,,,,,,7.0007,PASS,
868,8_terrain_compliance,evo_g000108_c2,2026-03-20 11:28:17,,,,,,,,,0.391048,1.824978,4.484742,0.583643,,,,,,,,,,,,,15.391,PASS,
873,8_terrain_compliance,evo_g000108_c7,2026-03-20 11:28:17,,,,,,,,,0.390792,1.796415,4.480799,0.577574,,,,,,,,,,,,,15.0703,PASS,
869,8_terrain_compliance,evo_g000108_c3,2026-03-20 11:28:17,,,,,,,,,0.384036,1.879707,4.544637,0.570299,,,,,,,,,,,,,15.1436,PASS,
866,8_terrain_compliance,evo_g000108_c0,2026-03-20 11:28:17,,,,,,,,,0.385865,1.886934,4.679234,0.572384,,,,,,,,,,,,,16.1899,PASS,
871,8_terrain_compliance,evo_g000108_c5,2026-03-20 11:28:17,,,,,,,,,0.402909,1.816823,4.555519,0.573451,,,,,,,,,,,,,8.4224,PASS,
874,8_terrain_compliance,evo_g000109_c0,2026-03-20 11:28:17,,,,,,,,,0.392047,1.859132,4.523952,0.584656,,,,,,,,,,,,,19.1073,PASS,
877,8_terrain_compliance,evo_g000109_c3,2026-03-20 11:28:17,,,,,,,,,0.399177,1.820708,4.590291,0.585917,,,,,,,,,,,,,15.1102,PASS,
881,8_terrain_compliance,evo_g000109_c7,2026-03-20 11:28:17,,,,,,,,,0.388355,1.819011,4.356399,0.579883,,,,,,,,,,,,,18.7774,PASS,
879,8_terrain_compliance,evo_g000109_c5,2026-03-20 11:28:17,,,,,,,,,0.38499,1.806338,4.645953,0.586161,,,,,,,,,,,,,15.2839,PASS,
878,8_terrain_compliance,evo_g000109_c4,2026-03-20 11:28:17,,,,,,,,,0.390436,1.851429,4.530183,0.576842,,,,,,,,,,,,,15.8262,PASS,
880,8_terrain_compliance,evo_g000109_c6,2026-03-20 11:28:17,,,,,,,,,0.394846,1.78247,4.394025,0.584858,,,,,,,,,,,,,7.5815,PASS,
876,8_terrain_compliance,evo_g000109_c2,2026-03-20 11:28:17,,,,,,,,,0.386362,1.852828,4.418614,0.561306,,,,,,,,,,,,,15.5283,PASS,
875,8_terrain_compliance,evo_g000109_c1,2026-03-20 11:28:17,,,,,,,,,0.413482,1.810948,4.41064,0.560902,,,,,,,,,,,,,19.4088,PASS,
886,8_terrain_compliance,evo_g000110_c4,2026-03-20 11:28:18,,,,,,,,,0.395862,1.883925,4.49523,0.568233,,,,,,,,,,,,,16.3075,PASS,
882,8_terrain_compliance,evo_g000110_c0,2026-03-20 11:28:18,,,,,,,,,0.396951,1.902071,4.541653,0.575943,,,,,,,,,,,,,16.1794,PASS,
887,8_terrain_compliance,evo_g000110_c5,2026-03-20 11:28:18,,,,,,,,,0.396484,1.815627,4.523174,0.575124,,,,,,,,,,,,,18.0549,PASS,
884,8_terrain_compliance,evo_g000110_c2,2026-03-20 11:28:18,,,,,,,,,0.384998,1.817013,4.412168,0.576342,,,,,,,,,,,,,17.0403,PASS,
883,8_terrain_compliance,evo_g000110_c1,2026-03-20 11:28:18,,,,,,,,,0.383279,1.834991,4.529519,0.570222,,,,,,,,,,,,,17.4589,PASS,
889,8_terrain_compliance,evo_g000110_c7,2026-03-20 11:28:18,,,,,,,,,0.389996,1.89692,4.531466,0.605759,,,,,,,,,,,,,17.5835,PASS,
