run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KFF_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,hip_cmd_rate_rms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
68,s05_vel_pi_leg_cycling,g000008_c2,8,,,,,,0.14783741288704494,0.001,0.1,,,,,,,6.8644,15.7842,6.4693,0.0,0.7985,0.005896,0.358,0.0,13.0,,,,,,3.08194,PASS,
69,s05_vel_pi_leg_cycling,g000008_c3,8,,,,,,0.042954119869601064,0.0016121084343945742,0.15,,,,,,,3.519,7.3098,7.8963,0.0,0.9648,0.005744,0.358,0.0,13.0,,,,,,3.2463,PASS,
70,s05_vel_pi_leg_cycling,g000008_c4,8,,,,,,8.031566637183701,0.0010298098539131765,0.1,,,,,,,19.7232,31.074,10.8973,0.0,1.1226,0.006947,0.358,13.0,13.0,,,,,,5.34012,PASS,
71,s05_vel_pi_leg_cycling,g000008_c5,8,,,,,,0.02228681717626216,0.01790406620281909,0.15,,,,,,,3.1473,6.3859,9.2881,0.0,1.0572,0.005722,0.358,0.0,13.0,,,,,,3.48633,PASS,
72,s05_vel_pi_leg_cycling,g000008_c6,8,,,,,,0.4674805347708898,0.0237641925732871,0.15,,,,,,,10.2055,29.4537,7.8345,0.0,0.7194,0.006239,0.358,0.0,13.0,,,,,,3.17875,PASS,
73,s05_vel_pi_leg_cycling,g000008_c7,8,,,,,,0.8760630823307586,0.001,0.15,,,,,,,13.5526,30.3353,9.1803,0.0,0.8709,0.006694,0.358,13.0,13.0,,,,,,3.96796,PASS,
74,s05_vel_pi_leg_cycling,g000009_c0,9,,,,,,0.002596931313518934,0.001,0.1,,,,,,,1.8124,3.6897,14.3187,0.0,1.371,0.005738,0.358,0.0,13.0,,,,,,4.29424,PASS,
75,s05_vel_pi_leg_cycling,g000009_c1,9,,,,,,0.07114519831941485,0.002257630072419145,0.1,,,,,,,4.5615,9.5411,6.4374,0.0,0.8923,0.005769,0.358,0.0,13.0,,,,,,3.13305,PASS,
76,s05_vel_pi_leg_cycling,g000009_c2,9,,,,,,0.011523026294799451,0.001,0.1,,,,,,,2.2436,4.6553,12.1635,0.0,1.2106,0.005736,0.358,0.0,13.0,,,,,,3.85616,PASS,
77,s05_vel_pi_leg_cycling,g000009_c3,9,,,,,,0.6293265942073385,0.07933383177512005,0.1,,,,,,,11.043,30.3672,8.2354,0.0,0.7906,0.006389,0.358,0.0,13.0,,,,,,3.4761,PASS,
