run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KFF_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,hip_cmd_rate_rms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
81,s04_vel_pi_staircase,g000009_c7,9,,,,,,0.001,0.04772028502459484,0.1,,,,,,,0.5371,1.1937,1.0081,0.0,0.1839,0.007148,0.0,0.0,3.0,,,,,,200.561538,FAIL,vel error exceeded
82,s04_vel_pi_staircase,g000010_c0,10,,,,,,0.007318670832991385,0.3260637670717951,0.15,,,,,,,1.1783,1.9498,0.7068,0.0,0.088,0.007093,0.0,0.0,3.0,,,,,,200.291368,FAIL,vel error exceeded
83,s04_vel_pi_staircase,g000010_c1,10,,,,,,0.001,0.40404866305243226,0.15,,,,,,,1.205,2.3741,0.6783,0.0,0.1076,0.007103,0.0,0.0,3.0,,,,,,200.359418,FAIL,vel error exceeded
84,s04_vel_pi_staircase,g000010_c2,10,,,,,,0.0027517689138224213,2.671740745509806,0.15,,,,,,,6.0411,10.7168,0.0927,0.0,0.5712,0.006595,0.0,13.0,1.002,,,,,,201.932785,FAIL,vel error exceeded
85,s04_vel_pi_staircase,g000010_c3,10,,,,,,0.004352976973415188,0.12330738958304052,0.1,,,,,,,0.9584,1.9778,0.8869,0.0,0.1227,0.007115,0.0,0.0,3.0,,,,,,200.383222,FAIL,vel error exceeded
86,s04_vel_pi_staircase,g000010_c4,10,,,,,,0.018152947805647326,0.7347498233313073,0.15,,,,,,,2.5639,5.3308,0.7879,0.0,0.2863,0.007182,0.0,0.0,3.0,,,,,,201.00277,FAIL,vel error exceeded
87,s04_vel_pi_staircase,g000010_c5,10,,,,,,0.007316020400053615,0.10783024472917788,0.15,,,,,,,0.9017,1.8936,0.9039,0.0,0.1316,0.007119,0.0,0.0,3.0,,,,,,200.409543,FAIL,vel error exceeded
88,s04_vel_pi_staircase,g000010_c6,10,,,,,,0.001,0.5180945062424084,0.15,,,,,,,1.4344,2.9695,0.6776,0.0,0.1564,0.00713,0.0,0.0,3.0,,,,,,200.528448,FAIL,vel error exceeded
89,s04_vel_pi_staircase,g000010_c7,10,,,,,,0.001,0.0328098274695185,0.1,,,,,,,0.4227,0.9458,1.0347,0.0,0.1983,0.007157,0.0,0.0,3.0,,,,,,200.603525,FAIL,vel error exceeded
90,s04_vel_pi_staircase,g000011_c0,11,,,,,,0.003494238560542983,0.12369730226570098,0.15,,,,,,,0.9587,1.9771,0.887,0.0,0.1225,0.007115,0.0,0.0,3.0,,,,,,200.382542,FAIL,vel error exceeded
91,s04_vel_pi_staircase,g000011_c1,11,,,,,,0.001,0.11497373091766569,0.15,,,,,,,0.9197,1.9151,0.9019,0.0,0.129,0.007118,0.0,0.0,3.0,,,,,,200.401385,FAIL,vel error exceeded
92,s04_vel_pi_staircase,g000011_c2,11,,,,,,0.0027298817323191354,0.03485951393750754,0.15,,,,,,,0.4502,1.0091,1.0276,0.0,0.1948,0.007155,0.0,0.0,3.0,,,,,,200.593568,FAIL,vel error exceeded
