run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
4999,4_leg_height_gain_sched,,2026-03-19 14:00:38,0.268918,0.120501,0.035992,3.998306,,,20.5477,36.8428,,,,,0.292,,,,,,200.722886,FAIL,fell over
5000,4_leg_height_gain_sched,,2026-03-19 14:00:39,0.164761,0.638615,0.003086,1.195717,,,4.8192,14.831,,,,,12.0,,,,,,0.22467,PASS,
5000,4_leg_height_gain_sched,,2026-03-19 14:00:39,0.01477,0.003785,0.000295,0.643021,,,3.0361,9.1857,,,,,12.0,,,,,,0.10657,PASS,
5001,4_leg_height_gain_sched,,2026-03-19 14:00:39,0.21836,0.005734,0.00403,7.138415,,,3.2097,10.9778,,,,,12.0,,,,,,0.112589,PASS,
5002,4_leg_height_gain_sched,,2026-03-19 14:00:39,0.281176,0.102942,0.004623,1.836019,,,4.7111,17.2184,,,,,12.0,,,,,,0.216047,PASS,
5002,4_leg_height_gain_sched,,2026-03-19 14:00:39,1.35818,0.152501,0.003533,63.455313,,,1.9943,5.1803,,,,,12.0,,,,,,0.0586,PASS,
5003,4_leg_height_gain_sched,,2026-03-19 14:00:39,0.108709,0.00245,0.141958,0.054131,,,27.8463,53.2501,,,,,0.1,,,,,,200.414476,FAIL,fell over
5004,4_leg_height_gain_sched,,2026-03-19 14:00:39,36.373275,0.03924,0.036719,0.670494,,,21.472,37.919,,,,,0.282,,,,,,200.741121,FAIL,fell over
5005,4_leg_height_gain_sched,,2026-03-19 14:00:40,1.261963,0.199934,0.002356,4.242124,,,3.2021,9.9188,,,,,12.0,,,,,,0.113701,PASS,
5006,4_leg_height_gain_sched,,2026-03-19 14:00:40,1.417751,0.026465,0.005958,8.473004,,,3.0919,9.6886,,,,,12.0,,,,,,0.113299,PASS,
5007,4_leg_height_gain_sched,,2026-03-19 14:00:40,0.266065,0.001263,0.00117,0.738774,,,3.4182,10.2532,,,,,12.0,,,,,,0.138578,PASS,
5008,4_leg_height_gain_sched,,2026-03-19 14:00:40,0.054723,0.33614,0.000436,13.765724,,,1.875,5.193,,,,,12.0,,,,,,0.052269,PASS,
5009,4_leg_height_gain_sched,,2026-03-19 14:00:40,1.512753,0.003128,0.064889,28.135219,,,4.6532,14.6824,,,,,12.0,,,,,,0.232621,PASS,
5010,4_leg_height_gain_sched,,2026-03-19 14:00:40,0.209767,0.025657,0.002661,5.284534,,,2.9348,8.5431,,,,,12.0,,,,,,0.103303,PASS,
5011,4_leg_height_gain_sched,,2026-03-19 14:00:40,0.074142,0.009224,0.145856,1.407937,,,15.5253,34.0085,,,,,0.126,,,,,,200.335251,FAIL,fell over
5012,4_leg_height_gain_sched,,2026-03-19 14:00:41,0.477884,0.066237,0.097125,31.765095,,,4.8011,15.3491,,,,,12.0,,,,,,0.229304,PASS,
5013,4_leg_height_gain_sched,,2026-03-19 14:00:41,1.190045,0.020027,0.001104,0.356546,,,5.1028,15.2323,,,,,12.0,,,,,,0.248899,PASS,
5014,4_leg_height_gain_sched,,2026-03-19 14:00:41,1.356484,0.185383,0.000531,0.141614,,,5.3759,16.1833,,,,,12.0,,,,,,0.29608,PASS,
5015,4_leg_height_gain_sched,,2026-03-19 14:00:41,1.574982,0.010152,0.001036,2.707013,,,2.7022,8.4976,,,,,12.0,,,,,,0.089653,PASS,
5016,4_leg_height_gain_sched,,2026-03-19 14:00:41,0.397221,0.082479,0.002599,13.761743,,,2.3884,6.509,,,,,12.0,,,,,,0.074967,PASS,
5017,4_leg_height_gain_sched,,2026-03-19 14:00:41,3.366211,0.848495,0.005484,0.639959,,,7.0078,20.567,,,,,12.0,,,,,,0.547096,PASS,
5018,4_leg_height_gain_sched,,2026-03-19 14:00:41,0.257985,0.068596,0.000314,0.945752,,,2.7302,7.2687,,,,,12.0,,,,,,0.092406,PASS,
5019,4_leg_height_gain_sched,,2026-03-19 14:00:41,0.395528,0.026045,0.024449,2.537891,,,18.8609,33.0177,,,,,0.27,,,,,,200.688189,FAIL,fell over
5020,4_leg_height_gain_sched,,2026-03-19 14:00:41,0.197211,0.119543,0.045668,0.602555,,,23.6567,56.5987,,,,,0.194,,,,,,200.558085,FAIL,fell over
5021,4_leg_height_gain_sched,,2026-03-19 14:00:42,0.577372,0.010844,0.002366,1.974379,,,3.4035,10.2042,,,,,12.0,,,,,,0.135204,PASS,
5022,4_leg_height_gain_sched,,2026-03-19 14:00:42,0.125827,0.018083,0.00482,1.448577,,,4.9235,17.1926,,,,,12.0,,,,,,0.246629,PASS,
5023,4_leg_height_gain_sched,,2026-03-19 14:00:42,2.577803,0.012717,0.016285,2.755678,,,6.9871,28.3291,,,,,12.0,,,,,,0.883329,PASS,
5024,4_leg_height_gain_sched,,2026-03-19 14:00:42,0.087094,0.050489,0.00238,0.950475,,,4.393,13.4555,,,,,12.0,,,,,,0.208046,PASS,
5025,4_leg_height_gain_sched,,2026-03-19 14:00:42,0.405707,0.03146,0.011736,36.654276,,,2.7342,8.5326,,,,,12.0,,,,,,0.091416,PASS,
