run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
100,6_YAW_PI_turn,evo_g000012_c2,2026-03-19 18:07:39,,,,,,,5.6957,10.716,16.2034,3.076,2.7427,8.0,8.0,,,,,,2.8103,PASS,
105,6_YAW_PI_turn,evo_g000012_c7,2026-03-19 18:07:39,,,,,,,4.2859,11.111,11.9293,5.15,1.8417,8.0,8.0,,,,,,3.7388,PASS,
102,6_YAW_PI_turn,evo_g000012_c4,2026-03-19 18:07:39,,,,,,,5.6228,11.9465,17.5719,3.246,2.9802,0.654,8.0,,,,,,2.3152,PASS,
103,6_YAW_PI_turn,evo_g000012_c5,2026-03-19 18:07:39,,,,,,,5.9113,10.2696,17.2147,3.61,2.9185,8.0,8.0,,,,,,2.8255,PASS,
108,6_YAW_PI_turn,evo_g000013_c2,2026-03-19 18:07:39,,,,,,,5.5759,9.3943,18.5533,4.246,2.9975,6.062,8.0,,,,,,2.4845,PASS,
107,6_YAW_PI_turn,evo_g000013_c1,2026-03-19 18:07:39,,,,,,,5.6678,9.5193,18.5983,3.976,3.0884,8.0,8.0,,,,,,2.806,PASS,
109,6_YAW_PI_turn,evo_g000013_c3,2026-03-19 18:07:39,,,,,,,5.6262,10.6676,18.6675,4.66,2.9578,8.0,8.0,,,,,,2.368,PASS,
110,6_YAW_PI_turn,evo_g000013_c4,2026-03-19 18:07:39,,,,,,,5.9705,10.2715,16.4505,3.186,2.5943,8.0,8.0,,,,,,2.3635,PASS,
112,6_YAW_PI_turn,evo_g000013_c6,2026-03-19 18:07:39,,,,,,,5.3267,9.4625,17.41,4.45,2.8038,8.0,8.0,,,,,,2.5136,PASS,
113,6_YAW_PI_turn,evo_g000013_c7,2026-03-19 18:07:39,,,,,,,5.5139,12.5816,19.8954,4.184,3.1131,3.376,8.0,,,,,,2.9193,PASS,
111,6_YAW_PI_turn,evo_g000013_c5,2026-03-19 18:07:39,,,,,,,6.0569,9.8192,20.731,3.81,3.4894,8.0,8.0,,,,,,2.4735,PASS,
106,6_YAW_PI_turn,evo_g000013_c0,2026-03-19 18:07:39,,,,,,,4.8462,9.8307,14.7908,4.942,2.4036,8.0,8.0,,,,,,3.3001,PASS,
114,6_YAW_PI_turn,evo_g000014_c0,2026-03-19 18:07:40,,,,,,,5.5776,13.5417,20.7497,1.994,3.0451,2.478,8.0,,,,,,12.3064,PASS,
120,6_YAW_PI_turn,evo_g000014_c6,2026-03-19 18:07:40,,,,,,,5.7281,10.6881,19.0128,4.262,3.1144,8.0,8.0,,,,,,2.2798,PASS,
116,6_YAW_PI_turn,evo_g000014_c2,2026-03-19 18:07:40,,,,,,,5.6979,9.0716,14.7318,2.73,2.4848,8.0,8.0,,,,,,2.1775,PASS,
118,6_YAW_PI_turn,evo_g000014_c4,2026-03-19 18:07:40,,,,,,,5.0297,9.3191,15.0465,3.162,2.3766,8.0,8.0,,,,,,2.5178,PASS,
115,6_YAW_PI_turn,evo_g000014_c1,2026-03-19 18:07:40,,,,,,,5.6135,9.3717,15.516,3.37,2.552,0.0,8.0,,,,,,2.3944,PASS,
117,6_YAW_PI_turn,evo_g000014_c3,2026-03-19 18:07:40,,,,,,,5.699,11.7804,19.5647,3.948,2.9618,8.0,8.0,,,,,,2.9207,PASS,
121,6_YAW_PI_turn,evo_g000014_c7,2026-03-19 18:07:40,,,,,,,5.8276,10.5967,14.9544,2.808,2.3734,8.0,8.0,,,,,,2.1893,PASS,
119,6_YAW_PI_turn,evo_g000014_c5,2026-03-19 18:07:40,,,,,,,5.9703,10.1339,18.4849,4.214,2.8791,8.0,8.0,,,,,,2.6565,PASS,
124,6_YAW_PI_turn,evo_g000015_c2,2026-03-19 18:07:40,,,,,,,5.927,9.7641,18.5336,4.088,2.8572,8.0,8.0,,,,,,2.4968,PASS,
129,6_YAW_PI_turn,evo_g000015_c7,2026-03-19 18:07:40,,,,,,,6.0449,11.5598,17.9183,3.124,2.6265,8.0,8.0,,,,,,2.2344,PASS,
125,6_YAW_PI_turn,evo_g000015_c3,2026-03-19 18:07:40,,,,,,,5.7577,9.9006,19.126,4.402,2.9573,8.0,8.0,,,,,,2.5651,PASS,
128,6_YAW_PI_turn,evo_g000015_c6,2026-03-19 18:07:40,,,,,,,5.6088,11.723,15.3726,2.548,2.4981,8.0,8.0,,,,,,2.219,PASS,
123,6_YAW_PI_turn,evo_g000015_c1,2026-03-19 18:07:40,,,,,,,5.4852,9.1115,16.5617,3.186,2.5884,8.0,8.0,,,,,,2.5039,PASS,
122,6_YAW_PI_turn,evo_g000015_c0,2026-03-19 18:07:40,,,,,,,6.0514,10.9852,21.0448,4.278,3.3118,8.0,8.0,,,,,,2.6793,PASS,
126,6_YAW_PI_turn,evo_g000015_c4,2026-03-19 18:07:40,,,,,,,5.9168,8.851,14.5625,3.208,2.4277,8.0,8.0,,,,,,2.4931,PASS,
127,6_YAW_PI_turn,evo_g000015_c5,2026-03-19 18:07:40,,,,,,,5.9107,9.9645,16.6459,3.582,2.7157,8.0,8.0,,,,,,2.3215,PASS,
136,6_YAW_PI_turn,evo_g000016_c6,2026-03-19 18:07:41,,,,,,,5.9328,11.0607,18.5303,3.552,2.9809,8.0,8.0,,,,,,2.6078,PASS,
131,6_YAW_PI_turn,evo_g000016_c1,2026-03-19 18:07:41,,,,,,,5.9329,10.1847,15.179,3.098,2.5108,8.0,8.0,,,,,,2.7389,PASS,
132,6_YAW_PI_turn,evo_g000016_c2,2026-03-19 18:07:41,,,,,,,5.6459,9.5244,19.4377,3.896,3.0393,8.0,8.0,,,,,,2.4255,PASS,
135,6_YAW_PI_turn,evo_g000016_c5,2026-03-19 18:07:41,,,,,,,5.9931,9.3427,18.9733,3.998,3.1132,8.0,8.0,,,,,,2.6651,PASS,
133,6_YAW_PI_turn,evo_g000016_c3,2026-03-19 18:07:41,,,,,,,5.7171,9.8391,18.2948,4.04,2.8299,8.0,8.0,,,,,,2.2223,PASS,
137,6_YAW_PI_turn,evo_g000016_c7,2026-03-19 18:07:41,,,,,,,5.6559,10.4059,15.9299,2.852,2.8743,8.0,8.0,,,,,,2.5759,PASS,
130,6_YAW_PI_turn,evo_g000016_c0,2026-03-19 18:07:41,,,,,,,5.8467,10.6565,16.2586,3.438,2.7242,8.0,8.0,,,,,,2.2839,PASS,
134,6_YAW_PI_turn,evo_g000016_c4,2026-03-19 18:07:41,,,,,,,5.7867,10.8018,17.6559,3.902,2.8763,8.0,8.0,,,,,,2.4399,PASS,
145,6_YAW_PI_turn,evo_g000017_c7,2026-03-19 18:07:42,,,,,,,6.1423,11.258,18.2829,3.848,2.9904,8.0,8.0,,,,,,2.608,PASS,
