time_s,pitch_deg,height_mm,fax_fem_N,flat_fem_N,fax_tib_N,flat_tib_N,fax_cpl_N,fbear_A_N,fbear_C_N,fbear_E_N,fbear_F_N,fbear_W_N,grf_L_N
0.0160,-1.997,0.0,-9.96,4.32,1.92,10.51,12.08,10.83,107.36,104.71,104.71,2.88,6.77
0.0490,-1.940,0.0,-6.04,3.55,0.42,6.86,6.99,6.96,106.90,104.28,104.28,2.39,6.26
0.0655,-1.877,0.0,-9.43,4.21,1.60,10.02,11.61,10.30,106.19,103.57,103.57,2.98,7.03
0.0820,-1.823,0.0,-9.84,4.31,1.70,10.43,11.95,10.71,106.25,103.59,103.59,2.87,6.94
0.0985,-1.744,0.0,-7.25,3.79,0.77,7.99,8.69,8.14,105.85,103.22,103.22,2.57,6.60
0.1150,-1.657,0.0,-9.82,4.30,1.63,10.41,12.11,10.70,105.42,102.80,102.80,3.03,7.07
0.1315,-1.578,0.0,-9.11,4.16,1.35,9.75,11.05,9.98,105.31,102.66,102.66,2.77,6.83
0.1480,-1.490,0.0,-5.73,3.49,0.18,6.57,6.60,6.67,105.23,102.63,102.63,2.37,6.21
0.1645,-1.400,0.0,-9.64,4.26,1.47,10.24,11.96,10.51,104.50,101.90,101.90,3.06,7.08
0.1810,-1.326,0.0,-9.79,4.31,1.48,10.42,11.92,10.67,104.59,101.94,101.94,2.86,6.88
0.1975,-1.239,0.0,-8.63,4.06,1.07,9.31,10.53,9.51,104.24,101.61,101.61,2.77,6.79
0.2140,-1.155,0.0,-10.73,4.49,1.73,11.30,13.39,11.61,103.73,101.16,101.16,3.29,7.24
0.2305,-1.074,0.0,-10.50,4.45,1.63,11.08,13.13,11.38,103.49,100.93,100.93,3.29,7.24
0.2470,-1.008,0.0,-11.20,4.61,1.81,11.79,13.76,12.09,103.63,101.04,101.04,3.13,7.09
0.2635,-0.932,0.0,-8.17,3.97,0.83,8.89,9.87,9.06,103.28,100.65,100.65,2.63,6.64
0.2800,-0.855,0.0,-9.87,4.33,1.33,10.51,12.10,10.75,103.16,100.55,100.55,2.94,6.94
0.2965,-0.796,0.0,-6.94,3.72,0.41,7.71,8.33,7.84,102.95,100.34,100.34,2.52,6.49
0.3130,-0.726,0.0,-10.78,4.52,1.57,11.39,13.36,11.67,102.63,100.06,100.06,3.18,7.14
0.3295,-0.674,0.0,-11.18,4.60,1.66,11.78,13.85,12.07,102.48,99.92,99.92,3.24,7.18
0.3460,-0.610,0.0,-10.27,4.40,1.37,10.89,12.83,11.15,102.13,99.56,99.56,3.20,7.17
0.3625,-0.550,0.0,-9.05,4.15,0.97,9.73,11.09,9.93,102.17,99.56,99.56,2.82,6.84
0.3790,-0.487,0.0,-9.10,4.17,0.97,9.80,11.07,9.99,102.11,99.48,99.48,2.74,6.76
0.3955,-0.424,0.0,-10.09,4.38,1.24,10.74,12.44,10.97,101.89,99.29,99.29,3.01,7.00
0.4120,-0.370,0.0,-7.27,3.79,0.40,8.04,8.78,8.17,101.79,99.19,99.19,2.55,6.54
0.4285,-0.326,0.0,-10.23,4.40,1.24,10.87,12.74,11.12,101.38,98.81,98.81,3.15,7.12
0.4450,-0.271,0.0,-8.19,3.98,0.63,8.92,9.98,9.08,101.41,98.80,98.80,2.67,6.69
0.4615,-0.220,0.0,-7.69,3.87,0.47,8.44,9.22,8.58,101.53,98.91,98.91,2.52,6.52
0.4780,-0.167,0.0,-3.92,3.07,-0.61,4.82,4.38,4.93,101.37,98.94,98.94,2.41,6.07
0.4945,-0.129,0.0,-8.49,4.04,0.67,9.21,10.38,9.37,100.94,98.33,98.33,2.72,6.74
0.5110,-0.096,0.0,-7.40,3.81,0.35,8.16,8.90,8.30,100.96,98.36,98.36,2.52,6.51
0.5275,-0.047,0.0,-7.41,3.80,0.35,8.17,9.04,8.31,100.64,98.05,98.05,2.62,6.62
0.5440,0.003,0.0,-6.23,3.55,0.01,7.03,7.39,7.14,100.67,98.12,98.12,2.43,6.34
0.5605,0.045,0.0,-6.40,3.59,0.04,7.20,7.63,7.31,100.63,98.06,98.06,2.44,6.37
0.5770,0.068,0.0,-9.19,4.18,0.80,9.88,11.40,10.08,100.25,97.67,97.67,2.93,6.94
0.5935,0.093,0.0,-7.06,3.73,0.21,7.82,8.57,7.95,100.25,97.68,97.68,2.57,6.56
0.6100,0.133,0.0,-8.72,4.08,0.65,9.43,10.76,9.60,100.08,97.50,97.50,2.82,6.84
0.6265,0.161,0.0,-7.23,3.76,0.24,7.99,8.74,8.12,100.04,97.46,97.46,2.54,6.53
0.6430,0.189,0.0,-7.08,3.73,0.18,7.85,8.57,7.97,100.05,97.48,97.48,2.54,6.53
0.6595,0.223,0.0,-7.65,3.86,0.33,8.41,9.23,8.54,100.04,97.44,97.44,2.54,6.54
0.6760,0.248,0.0,-11.64,4.72,1.38,12.27,14.53,12.54,99.76,97.26,97.26,3.39,7.28
0.6925,0.290,0.0,-8.63,4.07,0.57,9.35,10.66,9.52,99.65,97.07,97.07,2.82,6.84
0.7090,0.325,0.0,-8.03,3.93,0.41,8.75,10.02,8.91,99.21,96.66,96.66,2.85,6.86
0.7255,0.335,0.0,-8.57,4.05,0.54,9.29,10.60,9.45,99.47,96.90,96.90,2.82,6.84
0.7420,0.352,0.0,-9.39,4.23,0.75,10.09,11.64,10.28,99.37,96.80,96.80,2.94,6.94
0.7585,0.368,0.0,-8.14,3.96,0.41,8.88,9.97,9.03,99.35,96.77,96.77,2.69,6.70
0.7750,0.395,0.0,-8.12,3.95,0.40,8.85,10.03,9.01,99.17,96.60,96.60,2.75,6.77
0.7915,0.426,0.0,-8.09,3.95,0.38,8.83,9.99,8.98,99.12,96.55,96.55,2.74,6.76
0.8080,0.443,0.0,-7.07,3.73,0.11,7.84,8.55,7.97,99.25,96.69,96.69,2.52,6.50
0.8245,0.466,0.0,-10.15,4.40,0.90,10.83,12.72,11.05,98.88,96.34,96.34,3.17,7.14
0.8410,0.485,0.0,-7.79,3.88,0.28,8.54,9.56,8.68,99.00,96.43,96.43,2.66,6.68
0.8575,0.499,0.0,-6.53,3.61,-0.04,7.32,7.87,7.44,99.03,96.48,96.48,2.48,6.43
0.8740,0.528,0.0,-7.86,3.90,0.29,8.60,9.63,8.75,98.90,96.33,96.33,2.66,6.67
0.8905,0.550,0.0,-7.40,3.80,0.17,8.16,9.07,8.30,98.77,96.21,96.21,2.62,6.63
0.9070,0.563,0.0,-9.17,4.18,0.61,9.87,11.47,10.05,98.52,95.97,95.97,3.00,7.00
0.9235,0.568,0.0,-6.77,3.66,-0.00,7.56,8.11,7.67,98.91,96.34,96.34,2.45,6.40
0.9400,0.584,0.0,-9.58,4.27,0.70,10.28,11.92,10.47,98.56,96.01,96.01,2.99,6.99
0.9565,0.593,0.0,-9.75,4.31,0.74,10.43,12.28,10.64,98.34,95.81,95.81,3.17,7.14
0.9730,0.607,0.0,-6.65,3.63,-0.05,7.43,8.06,7.55,98.65,96.10,96.10,2.51,6.48
0.9895,0.619,0.0,-8.69,4.08,0.46,9.41,10.79,9.58,98.34,95.77,95.77,2.85,6.87
1.0060,0.639,0.0,-7.81,3.88,0.24,8.56,9.57,8.70,98.39,95.82,95.82,2.64,6.66
1.0225,0.649,0.0,-9.48,4.25,0.65,10.17,11.86,10.37,98.21,95.66,95.66,3.04,7.04
1.0390,0.663,0.0,-8.74,4.09,0.46,9.46,10.80,9.63,98.30,95.74,95.74,2.81,6.83
1.0555,0.675,0.0,-6.33,3.56,-0.15,7.12,7.58,7.23,98.48,95.95,95.95,2.44,6.37
1.0720,0.681,0.0,-10.09,4.38,0.79,10.77,12.72,10.98,98.04,95.52,95.52,3.23,7.19
1.0885,0.683,0.0,-6.06,3.50,-0.22,6.85,7.25,6.97,98.36,95.84,95.84,2.43,6.34
1.1050,0.700,0.0,-7.21,3.75,0.06,7.96,8.86,8.10,98.19,95.64,95.64,2.63,6.63
1.1215,0.706,0.0,-7.87,3.89,0.23,8.60,9.82,8.76,97.98,95.44,95.44,2.80,6.82
1.1380,0.716,0.0,-7.49,3.81,0.13,8.24,9.22,8.38,98.04,95.49,95.49,2.65,6.66
1.1545,0.719,0.0,-9.66,4.30,0.66,10.36,12.08,10.55,97.86,95.32,95.32,3.05,7.04
1.1710,0.729,0.0,-10.64,4.51,0.89,11.32,13.42,11.54,97.85,95.35,95.35,3.32,7.25
1.1875,0.743,0.0,-7.48,3.81,0.11,8.24,9.16,8.38,98.14,95.58,95.58,2.61,6.62
1.2040,0.738,0.0,-6.29,3.55,-0.18,7.08,7.54,7.20,98.18,95.65,95.65,2.44,6.37
1.2205,0.756,0.0,-6.42,3.58,-0.15,7.19,7.89,7.32,97.82,95.31,95.31,2.57,6.55
1.2370,0.754,0.0,-10.46,4.47,0.83,11.14,13.15,11.35,97.81,95.30,95.30,3.25,7.20
1.2535,0.749,0.0,-10.26,4.43,0.78,10.95,12.77,11.16,97.88,95.34,95.34,3.09,7.06
1.2700,0.741,0.0,-6.75,3.65,-0.07,7.53,8.18,7.65,97.96,95.42,95.42,2.50,6.47
1.2865,0.754,0.0,-8.68,4.07,0.39,9.40,10.86,9.57,97.59,95.04,95.04,2.92,6.93
1.3030,0.766,0.0,-8.27,3.98,0.29,9.00,10.25,9.16,97.77,95.21,95.21,2.78,6.80
1.3195,0.772,0.0,-7.19,3.74,0.03,7.95,8.87,8.08,97.73,95.20,95.20,2.64,6.64
1.3360,0.768,0.0,-9.31,4.22,0.53,10.03,11.57,10.20,97.68,95.12,95.12,2.93,6.93
1.3525,0.769,0.0,-8.68,4.07,0.38,9.40,10.74,9.56,97.66,95.10,95.10,2.80,6.82
1.3690,0.778,0.0,-7.97,3.92,0.20,8.71,9.78,8.86,97.75,95.19,95.19,2.66,6.68
1.3855,0.791,0.0,-5.07,3.28,-0.49,5.88,6.03,6.01,97.77,95.32,95.32,2.42,6.24
1.4020,0.798,0.0,-9.79,4.32,0.64,10.49,12.35,10.69,97.56,95.04,95.04,3.18,7.15
1.4185,0.798,0.0,-8.34,4.00,0.29,9.06,10.39,9.22,97.52,94.98,94.98,2.84,6.85
1.4350,0.792,0.0,-8.69,4.07,0.37,9.41,10.88,9.58,97.46,94.92,94.92,2.92,6.93
1.4515,0.801,0.0,-7.41,3.79,0.06,8.17,9.07,8.30,97.61,95.06,95.06,2.59,6.59
1.4680,0.804,0.0,-7.60,3.84,0.10,8.35,9.34,8.49,97.66,95.11,95.11,2.65,6.66
1.4845,0.814,0.0,-6.15,3.52,-0.24,6.94,7.38,7.06,97.73,95.22,95.22,2.43,6.35
1.5010,0.813,0.0,-7.01,3.71,-0.04,7.78,8.52,7.91,97.63,95.08,95.08,2.53,6.51
1.5175,0.816,0.0,-8.92,4.13,0.42,9.64,11.13,9.81,97.39,94.84,94.84,2.92,6.93
1.5340,0.812,0.0,-9.05,4.16,0.45,9.77,11.30,9.94,97.43,94.89,94.89,2.94,6.95
1.5505,0.811,0.0,-7.84,3.89,0.16,8.59,9.61,8.73,97.62,95.06,95.06,2.63,6.65
1.5670,0.815,0.0,-9.00,4.14,0.43,9.72,11.22,9.89,97.38,94.83,94.83,2.92,6.93
1.5835,0.820,0.0,-10.37,4.44,0.76,11.05,13.17,11.26,97.11,94.62,94.62,3.36,7.29
1.6000,0.826,0.0,-9.38,4.23,0.52,10.08,11.80,10.27,97.22,94.69,94.69,3.07,7.06
1.6165,0.813,0.0,-10.80,4.54,0.85,11.47,13.68,11.70,97.17,94.69,94.69,3.41,7.32
1.6330,0.801,0.0,-6.27,3.54,-0.22,7.05,7.58,7.18,97.55,95.04,95.04,2.47,6.41
1.6495,0.804,0.0,-6.71,3.64,-0.12,7.48,8.14,7.61,97.52,94.99,94.99,2.50,6.47
1.6660,0.813,0.0,-8.44,4.02,0.29,9.17,10.52,9.33,97.26,94.72,94.72,2.84,6.86
1.6825,0.818,0.0,-7.76,3.88,0.13,8.52,9.48,8.66,97.56,94.99,94.99,2.60,6.62
1.6990,0.822,0.0,-9.27,4.21,0.48,9.98,11.60,10.16,97.35,94.81,94.81,2.99,7.00
1.7155,0.808,0.0,-8.67,4.08,0.34,9.40,10.68,9.56,97.48,94.91,94.91,2.76,6.78
1.7320,0.808,0.0,-6.58,3.61,-0.16,7.36,7.95,7.48,97.55,95.02,95.02,2.47,6.43
1.7485,0.806,0.0,-8.25,3.98,0.24,8.99,10.16,9.14,97.48,94.92,94.92,2.71,6.73
1.7650,0.804,0.0,-9.75,4.31,0.59,10.45,12.32,10.65,97.09,94.57,94.57,3.18,7.15
1.7815,0.806,0.0,-8.68,4.07,0.34,9.41,10.81,9.57,97.24,94.70,94.70,2.85,6.87
1.7980,0.805,0.0,-8.93,4.13,0.40,9.64,11.14,9.82,97.19,94.65,94.65,2.92,6.93
1.8145,0.809,0.0,-7.28,3.77,0.01,8.03,8.99,8.17,97.27,94.74,94.74,2.65,6.66
1.8310,0.813,0.0,-9.56,4.27,0.54,10.26,12.05,10.45,97.14,94.61,94.61,3.12,7.10
1.8475,0.821,0.0,-7.90,3.90,0.15,8.64,9.92,8.79,97.12,94.59,94.59,2.84,6.86
1.8640,0.814,0.0,-6.88,3.68,-0.09,7.65,8.39,7.78,97.42,94.89,94.89,2.54,6.52
1.8805,0.803,0.0,-6.09,3.50,-0.27,6.88,7.37,7.00,97.33,94.83,94.83,2.47,6.40
1.8970,0.813,0.0,-6.87,3.67,-0.10,7.64,8.34,7.76,97.46,94.92,94.92,2.51,6.49
1.9135,0.806,0.0,-8.10,3.95,0.19,8.84,10.00,8.99,97.32,94.76,94.76,2.71,6.74
1.9300,0.814,0.0,-5.35,3.33,-0.45,6.14,6.42,6.27,97.32,94.86,94.86,2.43,6.29
1.9465,0.806,0.0,-7.70,3.85,0.10,8.44,9.52,8.59,97.22,94.68,94.68,2.69,6.71
1.9630,0.801,0.0,-4.62,3.18,-0.62,5.45,5.32,5.58,97.66,95.23,95.23,2.35,6.11
1.9795,0.811,0.0,-10.31,4.43,0.71,10.98,13.15,11.20,96.85,94.37,94.37,3.41,7.33
1.9960,0.807,0.0,-9.30,4.21,0.47,10.01,11.70,10.19,97.11,94.58,94.58,3.06,7.05
2.0125,0.805,0.0,-9.18,4.18,0.44,9.89,11.52,10.07,97.02,94.49,94.49,3.01,7.01
2.0290,0.797,0.0,-9.97,4.36,0.63,10.66,12.58,10.86,96.91,94.40,94.40,3.20,7.17
2.0455,0.799,0.0,-8.71,4.08,0.34,9.43,10.95,9.60,96.98,94.45,94.45,2.96,6.97
2.0620,0.800,0.0,-7.71,3.86,0.10,8.45,9.57,8.60,97.08,94.54,94.54,2.72,6.74
2.0785,0.802,0.0,-8.07,3.94,0.18,8.81,9.87,8.96,97.36,94.79,94.79,2.63,6.66
2.0950,0.822,0.0,-9.53,4.26,0.52,10.22,12.07,10.42,96.94,94.43,94.43,3.18,7.16
2.1115,0.814,0.0,-9.71,4.30,0.56,10.41,12.17,10.60,97.08,94.55,94.55,3.08,7.06
2.1280,0.815,0.0,-9.69,4.29,0.56,10.38,12.24,10.58,96.95,94.43,94.43,3.17,7.15
2.1445,0.802,0.0,-7.13,3.73,-0.04,7.89,8.77,8.02,97.22,94.69,94.69,2.61,6.61
2.1610,0.793,0.0,-8.74,4.09,0.33,9.46,10.86,9.63,97.19,94.64,94.64,2.85,6.86
2.1775,0.800,0.0,-8.47,4.03,0.27,9.19,10.57,9.36,97.09,94.55,94.55,2.86,6.88
2.1940,0.794,0.0,-8.47,4.03,0.27,9.21,10.47,9.36,97.26,94.70,94.70,2.76,6.79
2.2105,0.799,0.0,-8.72,4.08,0.33,9.45,10.79,9.61,97.22,94.67,94.67,2.80,6.82
2.2270,0.818,0.0,-9.15,4.18,0.43,9.87,11.40,10.04,97.20,94.65,94.65,2.93,6.94
2.2435,0.817,0.0,-7.31,3.77,0.00,8.07,8.97,8.20,97.22,94.68,94.68,2.60,6.61
2.2600,0.807,0.0,-8.32,4.00,0.23,9.06,10.30,9.21,97.23,94.67,94.67,2.76,6.78
2.2765,0.797,0.0,-10.06,4.38,0.64,10.76,12.63,10.96,97.09,94.57,94.57,3.15,7.12
2.2930,0.802,0.0,-8.52,4.03,0.29,9.24,10.75,9.41,96.87,94.35,94.35,2.96,6.97
2.3095,0.795,0.0,-7.75,3.87,0.10,8.50,9.45,8.64,97.28,94.72,94.72,2.58,6.59
2.3260,0.798,0.0,-7.48,3.81,0.04,8.23,9.23,8.37,97.15,94.62,94.62,2.66,6.66
2.3425,0.801,0.0,-10.09,4.38,0.65,10.78,12.85,10.99,96.81,94.32,94.32,3.33,7.27
2.3590,0.795,0.0,-8.79,4.10,0.34,9.52,10.92,9.68,97.15,94.60,94.60,2.85,6.87
2.3755,0.795,0.0,-7.90,3.90,0.13,8.65,9.67,8.79,97.30,94.74,94.74,2.62,6.64
2.3920,0.798,0.0,-9.06,4.16,0.40,9.77,11.34,9.95,97.03,94.50,94.50,2.97,6.97
2.4085,0.800,0.0,-8.64,4.06,0.31,9.35,10.98,9.53,96.77,94.26,94.26,3.05,7.05
2.4250,0.801,0.0,-6.42,3.57,-0.21,7.20,7.80,7.33,97.25,94.73,94.73,2.49,6.44
2.4415,0.789,0.0,-10.08,4.38,0.64,10.77,12.77,10.97,96.77,94.27,94.27,3.27,7.22
2.4580,0.790,0.0,-7.36,3.77,0.01,8.10,9.15,8.25,96.96,94.44,94.44,2.70,6.71
2.4745,0.785,0.0,-7.51,3.82,0.04,8.27,9.17,8.41,97.29,94.73,94.73,2.57,6.58
2.4910,0.789,0.0,-9.76,4.32,0.57,10.47,12.27,10.66,97.00,94.48,94.48,3.11,7.09
2.5075,0.786,0.0,-6.58,3.61,-0.17,7.36,7.97,7.48,97.24,94.72,94.72,2.48,6.44
2.5240,0.790,0.0,-10.47,4.47,0.73,11.15,13.18,11.37,96.96,94.45,94.45,3.26,7.20
2.5405,0.786,0.0,-6.87,3.67,-0.11,7.64,8.36,7.77,97.24,94.70,94.70,2.52,6.50
2.5570,0.778,0.0,-7.93,3.91,0.14,8.68,9.72,8.82,97.25,94.69,94.69,2.64,6.66
2.5735,0.777,0.0,-8.58,4.05,0.29,9.31,10.60,9.47,97.13,94.58,94.58,2.77,6.79
2.5900,0.775,0.0,-7.52,3.82,0.04,8.27,9.19,8.41,97.29,94.73,94.73,2.59,6.59
2.6065,0.763,0.0,-10.52,4.48,0.74,11.20,13.31,11.42,96.77,94.28,94.28,3.34,7.26
2.6230,0.765,0.0,-10.06,4.38,0.64,10.75,12.78,10.96,96.76,94.27,94.27,3.30,7.25
2.6395,0.773,0.0,-10.87,4.56,0.82,11.55,13.71,11.78,96.93,94.44,94.44,3.35,7.27
2.6560,0.781,0.0,-7.26,3.76,-0.02,8.02,8.96,8.16,97.09,94.56,94.56,2.63,6.64
2.6725,0.776,0.0,-9.04,4.15,0.40,9.76,11.29,9.93,96.99,94.45,94.45,2.93,6.94
2.6890,0.775,0.0,-10.13,4.40,0.65,10.83,12.72,11.03,96.99,94.47,94.47,3.17,7.13
2.7055,0.775,0.0,-6.79,3.65,-0.12,7.55,8.37,7.69,97.10,94.58,94.58,2.60,6.59
2.7220,0.761,0.0,-6.61,3.61,-0.17,7.39,8.07,7.51,97.16,94.64,94.64,2.52,6.49
2.7385,0.756,0.0,-7.05,3.72,-0.07,7.82,8.51,7.95,97.32,94.78,94.78,2.48,6.46
2.7550,0.747,0.0,-7.17,3.74,-0.04,7.93,8.69,8.06,97.21,94.66,94.66,2.50,6.49
2.7715,0.754,0.0,-9.32,4.22,0.46,10.04,11.57,10.21,97.15,94.60,94.60,2.90,6.91
2.7880,0.757,0.0,-11.50,4.70,0.97,12.16,14.75,12.41,96.68,94.27,94.27,3.73,7.55
2.8045,0.764,0.0,-8.21,3.97,0.20,8.95,10.15,9.10,97.09,94.54,94.54,2.73,6.75
2.8210,0.766,0.0,-8.53,4.04,0.28,9.25,10.64,9.42,96.96,94.42,94.42,2.85,6.87
2.8375,0.765,0.0,-8.11,3.95,0.18,8.85,9.99,9.00,97.11,94.56,94.56,2.69,6.71
2.8540,0.771,0.0,-7.09,3.72,-0.06,7.84,8.71,7.98,97.09,94.56,94.56,2.60,6.60
2.8705,0.765,0.0,-9.75,4.31,0.56,10.45,12.25,10.64,96.98,94.45,94.45,3.11,7.09
2.8870,0.762,0.0,-8.99,4.14,0.38,9.71,11.25,9.88,96.95,94.41,94.41,2.95,6.96
2.9035,0.768,0.0,-7.69,3.85,0.08,8.44,9.52,8.58,97.03,94.49,94.49,2.69,6.71
2.9200,0.773,0.0,-4.67,3.18,-0.62,5.49,5.47,5.62,97.33,94.91,94.91,2.39,6.17
2.9365,0.776,0.0,-7.26,3.76,-0.02,8.02,8.83,8.15,97.29,94.74,94.74,2.53,6.53
2.9530,0.769,0.0,-9.64,4.29,0.53,10.36,12.00,10.54,97.14,94.60,94.60,2.98,6.98
2.9695,0.771,0.0,-10.39,4.45,0.71,11.08,13.16,11.29,96.86,94.36,94.36,3.32,7.25
2.9860,0.769,0.0,-7.32,3.77,-0.00,8.07,9.06,8.21,97.06,94.53,94.53,2.66,6.67
3.0025,0.768,0.0,-6.23,3.53,-0.26,7.02,7.42,7.13,97.35,94.83,94.83,2.39,6.31
3.0190,0.773,0.0,-6.78,3.65,-0.13,7.54,8.27,7.67,97.11,94.59,94.59,2.53,6.51
3.0355,0.763,0.0,-7.45,3.80,0.02,8.20,9.19,8.34,97.08,94.55,94.55,2.65,6.66
3.0520,0.757,0.0,-7.78,3.87,0.10,8.52,9.58,8.67,97.14,94.59,94.59,2.66,6.68
3.0685,0.756,0.0,-9.04,4.15,0.39,9.75,11.35,9.93,96.96,94.43,94.43,2.99,7.00
3.0850,0.750,0.0,-6.52,3.59,-0.19,7.30,7.89,7.42,97.18,94.66,94.66,2.47,6.43
3.1015,0.760,0.0,-6.83,3.66,-0.12,7.60,8.29,7.72,97.24,94.70,94.70,2.50,6.48
3.1180,0.752,0.0,-10.29,4.43,0.68,10.98,12.96,11.19,96.89,94.38,94.38,3.23,7.18
3.1345,0.750,0.0,-9.50,4.26,0.50,10.21,11.97,10.40,96.87,94.35,94.35,3.10,7.08
3.1510,0.758,0.0,-9.05,4.15,0.40,9.76,11.40,9.94,96.79,94.27,94.27,3.03,7.03
3.1675,0.758,0.0,-7.99,3.92,0.15,8.73,9.87,8.88,97.12,94.57,94.57,2.71,6.73
3.1840,0.756,0.0,-7.81,3.87,0.11,8.54,9.83,8.69,96.84,94.32,94.32,2.85,6.87
3.2005,0.750,0.0,-6.81,3.66,-0.13,7.58,8.24,7.71,97.24,94.70,94.70,2.48,6.45
3.2170,0.757,0.0,-12.17,4.85,1.12,12.81,15.61,13.09,96.65,94.27,94.27,3.89,7.68
3.2335,0.758,0.0,-8.87,4.11,0.35,9.59,11.09,9.76,96.93,94.39,94.39,2.92,6.93
3.2500,0.747,0.0,-6.65,3.63,-0.16,7.43,7.97,7.55,97.42,94.87,94.87,2.42,6.37
3.2665,0.754,0.0,-7.94,3.91,0.14,8.68,9.76,8.83,97.15,94.59,94.59,2.66,6.68
3.2830,0.758,0.0,-8.35,4.00,0.23,9.07,10.50,9.24,96.92,94.39,94.39,2.91,6.93
3.2995,0.750,0.0,-9.75,4.31,0.56,10.45,12.34,10.65,96.79,94.28,94.28,3.20,7.17
3.3160,0.752,0.0,-8.47,4.03,0.26,9.21,10.40,9.36,97.22,94.65,94.65,2.70,6.72
3.3325,0.765,0.0,-8.96,4.13,0.38,9.67,11.33,9.85,96.88,94.36,94.36,3.06,7.06
3.3490,0.762,0.0,-9.54,4.26,0.51,10.24,12.00,10.43,96.91,94.39,94.39,3.09,7.08
3.3655,0.761,0.0,-10.12,4.40,0.64,10.82,12.77,11.02,96.91,94.41,94.41,3.22,7.18
3.3820,0.765,0.0,-12.35,4.89,1.16,12.99,15.81,13.27,96.68,94.31,94.31,3.91,7.69
3.3985,0.749,0.0,-8.62,4.06,0.29,9.36,10.62,9.51,97.15,94.59,94.59,2.74,6.76
3.4150,0.754,0.0,-9.05,4.16,0.39,9.77,11.31,9.94,97.01,94.47,94.47,2.94,6.95
3.4315,0.760,0.0,-10.38,4.45,0.70,11.06,13.19,11.27,96.75,94.27,94.27,3.37,7.30
3.4480,0.753,0.0,-6.47,3.58,-0.20,7.24,7.94,7.37,97.06,94.55,94.55,2.55,6.52
3.4645,0.754,0.0,-9.36,4.23,0.46,10.07,11.69,10.25,97.05,94.51,94.51,2.98,6.98
3.4810,0.755,0.0,-8.37,4.01,0.24,9.10,10.38,9.26,97.04,94.50,94.50,2.78,6.80
3.4975,0.766,0.0,-6.53,3.59,-0.19,7.29,8.02,7.43,96.95,94.45,94.45,2.56,6.53
3.5140,0.759,0.0,-6.58,3.61,-0.18,7.35,8.01,7.48,97.14,94.62,94.62,2.51,6.48
3.5305,0.757,0.0,-7.22,3.75,-0.03,7.98,8.84,8.11,97.11,94.57,94.57,2.58,6.58
3.5470,0.757,0.0,-9.66,4.29,0.54,10.36,12.19,10.55,96.81,94.30,94.30,3.15,7.13
3.5635,0.749,0.0,-9.85,4.34,0.58,10.55,12.36,10.75,96.94,94.42,94.42,3.11,7.09
3.5800,0.756,0.0,-6.60,3.61,-0.17,7.38,8.00,7.50,97.23,94.70,94.70,2.48,6.44
3.5965,0.755,0.0,-8.68,4.08,0.31,9.41,10.74,9.57,97.07,94.52,94.52,2.79,6.82
3.6130,0.764,0.0,-7.12,3.73,-0.05,7.88,8.70,8.01,97.16,94.62,94.62,2.56,6.55
3.6295,0.757,0.0,-10.82,4.55,0.80,11.50,13.66,11.72,96.87,94.39,94.39,3.37,7.28
3.6460,0.753,0.0,-6.38,3.56,-0.23,7.16,7.73,7.28,97.23,94.72,94.72,2.48,6.43
3.6625,0.754,0.0,-9.98,4.37,0.61,10.68,12.52,10.88,96.98,94.45,94.45,3.13,7.10
3.6790,0.754,0.0,-8.28,3.99,0.22,9.02,10.32,9.17,97.06,94.52,94.52,2.81,6.83
3.6955,0.746,0.0,-8.78,4.10,0.33,9.50,10.91,9.67,97.02,94.48,94.48,2.85,6.87
3.7120,0.741,0.0,-9.73,4.31,0.55,10.44,12.22,10.63,96.89,94.37,94.37,3.09,7.07
3.7285,0.748,0.0,-8.89,4.12,0.36,9.61,11.12,9.79,97.00,94.46,94.46,2.92,6.94
3.7450,0.749,0.0,-9.43,4.23,0.48,10.12,11.97,10.32,96.71,94.21,94.21,3.18,7.16
3.7615,0.754,0.0,-7.25,3.76,-0.02,8.01,8.90,8.15,97.06,94.52,94.52,2.60,6.60
3.7780,0.762,0.0,-7.10,3.73,-0.06,7.87,8.64,7.99,97.16,94.62,94.62,2.53,6.52
3.7945,0.760,0.0,-7.44,3.80,0.02,8.20,9.06,8.33,97.24,94.69,94.69,2.56,6.56
3.8110,0.751,0.0,-8.50,4.03,0.27,9.22,10.61,9.39,97.04,94.49,94.49,2.86,6.88
3.8275,0.742,0.0,-8.74,4.09,0.32,9.46,10.91,9.63,97.00,94.46,94.46,2.89,6.91
3.8440,0.755,0.0,-7.86,3.89,0.12,8.60,9.72,8.75,97.09,94.54,94.54,2.71,6.73
3.8605,0.754,0.0,-7.72,3.86,0.09,8.47,9.50,8.61,97.06,94.51,94.51,2.65,6.67
3.8770,0.762,0.0,-9.51,4.26,0.50,10.22,11.97,10.40,96.90,94.38,94.38,3.09,7.07
3.8935,0.757,0.0,-8.54,4.04,0.28,9.27,10.67,9.43,96.97,94.43,94.43,2.87,6.89
3.9100,0.751,0.0,-9.86,4.34,0.58,10.56,12.40,10.76,96.94,94.42,94.42,3.14,7.12
3.9265,0.754,0.0,-10.47,4.47,0.72,11.15,13.21,11.37,96.87,94.37,94.37,3.30,7.23
3.9430,0.754,0.0,-7.65,3.86,0.07,8.41,9.31,8.54,97.28,94.72,94.72,2.56,6.56
