run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
124,2_VEL_PI_disturbance,evo_g000015_c2,2026-03-19 17:18:44,,,,,0.01,0.196418,12.6229,18.579,23.2032,4.192,2.8132,0.224,13.0,,,,,,32.9341,PASS,
126,2_VEL_PI_disturbance,evo_g000015_c4,2026-03-19 17:18:44,,,,,0.01,0.123755,9.237,17.2648,21.0655,3.95,2.7317,0.254,13.0,,,,,,36.7344,PASS,
122,2_VEL_PI_disturbance,evo_g000015_c0,2026-03-19 17:18:44,,,,,0.065648,0.238318,9.8524,17.6403,24.8158,2.708,2.9112,0.692,13.0,,,,,,33.8058,PASS,
128,2_VEL_PI_disturbance,evo_g000015_c6,2026-03-19 17:18:44,,,,,1.028897,0.020564,8.4549,17.4509,24.9185,4.136,3.271,13.0,13.0,,,,,,32.3535,PASS,
123,2_VEL_PI_disturbance,evo_g000015_c1,2026-03-19 17:18:44,,,,,0.013075,0.01,2.8839,8.8463,18.3205,4.014,2.6176,0.438,13.0,,,,,,31.4406,PASS,
129,2_VEL_PI_disturbance,evo_g000015_c7,2026-03-19 17:18:44,,,,,0.01,1.774449,13.6621,19.7847,27.2023,4.134,3.3012,13.0,13.0,,,,,,31.8476,PASS,
127,2_VEL_PI_disturbance,evo_g000015_c5,2026-03-19 17:18:45,,,,,0.01,0.017175,2.6848,8.4814,17.1225,3.888,2.4147,0.452,13.0,,,,,,30.7828,PASS,
133,2_VEL_PI_disturbance,evo_g000016_c3,2026-03-19 17:18:45,,,,,0.031168,0.231277,11.875,54.0522,28.301,4.282,4.5369,0.546,11.818,,,,,,252.1578,FAIL,fell over
130,2_VEL_PI_disturbance,evo_g000016_c0,2026-03-19 17:18:45,,,,,0.01,0.01,2.891,10.3998,21.2556,3.404,2.7571,0.464,13.0,,,,,,29.3468,PASS,
135,2_VEL_PI_disturbance,evo_g000016_c5,2026-03-19 17:18:45,,,,,0.01,0.033958,4.1385,9.519,16.5208,4.01,2.5429,0.462,13.0,,,,,,28.4328,PASS,
