time_s,pitch_deg,height_mm,fax_fem_N,flat_fem_N,fax_tib_N,flat_tib_N,fax_cpl_N,fbear_A_N,fbear_C_N,fbear_E_N,fbear_F_N,fbear_W_N,grf_L_N
15.8560,-12.446,0.0,-3.93,2.48,2.05,3.99,5.49,4.47,117.23,115.57,115.57,2.80,5.45
15.8725,-12.445,0.0,-4.81,2.46,2.74,4.47,6.55,5.29,117.17,115.55,115.55,2.94,5.59
15.8890,-12.431,0.0,-2.65,2.29,1.06,3.16,4.04,3.32,117.20,115.55,115.55,2.70,5.34
15.9055,-12.435,0.0,-4.72,2.47,2.66,4.42,6.40,5.21,117.24,115.60,115.60,2.88,5.53
15.9220,-12.427,0.0,-2.77,2.30,1.16,3.23,4.20,3.42,117.21,115.56,115.56,2.73,5.38
15.9385,-12.419,0.0,-3.07,2.32,1.40,3.40,4.55,3.68,117.25,115.61,115.61,2.77,5.42
15.9550,-12.421,0.0,-4.94,2.48,2.84,4.55,6.68,5.41,117.22,115.60,115.60,2.94,5.58
15.9715,-12.424,0.0,-3.99,2.40,2.11,3.97,5.59,4.52,117.26,115.62,115.62,2.84,5.49
15.9880,-12.421,0.0,-5.77,2.55,3.48,5.07,7.60,6.21,117.30,115.68,115.68,2.99,5.62
16.0045,-12.411,0.0,-2.26,2.27,0.76,2.94,3.57,3.00,117.33,115.67,115.67,2.63,5.28
16.0210,-12.408,0.0,-2.27,2.26,0.77,2.93,3.61,3.00,117.29,115.64,115.64,2.67,5.32
16.0375,-12.408,0.0,-5.21,2.50,3.05,4.71,6.98,5.66,117.30,115.69,115.69,2.96,5.60
16.0540,-12.414,0.0,-5.43,2.52,3.22,4.85,7.21,5.88,117.32,115.70,115.70,2.96,5.60
16.0705,-12.406,0.0,-5.59,2.54,3.34,4.96,7.39,6.03,117.31,115.70,115.70,2.96,5.60
16.0870,-12.405,0.0,-1.35,2.18,0.07,2.40,2.57,2.31,117.31,115.68,115.68,2.59,5.23
16.1035,-12.418,0.0,-3.92,2.40,2.06,3.93,5.49,4.46,117.38,115.73,115.73,2.80,5.45
16.1200,-12.414,0.0,-3.50,2.36,1.73,3.67,5.00,4.08,117.31,115.66,115.66,2.76,5.41
16.1365,-12.416,0.0,-1.82,2.22,0.43,2.67,3.10,2.64,117.39,115.75,115.75,2.63,5.28
16.1530,-12.411,0.0,-3.78,2.38,1.95,3.84,5.34,4.33,117.33,115.68,115.68,2.81,5.46
16.1695,-12.416,0.0,-4.49,2.44,2.50,4.26,6.16,4.98,117.35,115.72,115.72,2.89,5.54
16.1860,-12.411,0.0,-1.70,2.21,0.34,2.60,2.96,2.56,117.31,115.67,115.67,2.61,5.25
16.2025,-12.416,0.0,-5.05,2.49,2.94,4.62,6.78,5.52,117.42,115.79,115.79,2.92,5.56
16.2190,-12.414,0.0,-4.28,2.42,2.35,4.14,5.93,4.79,117.35,115.72,115.72,2.87,5.52
16.2355,-12.420,0.0,-3.57,2.36,1.79,3.71,5.09,4.13,117.37,115.72,115.72,2.78,5.43
16.2520,-12.422,0.0,-3.34,2.35,1.61,3.57,4.82,3.93,117.35,115.70,115.70,2.75,5.40
16.2685,-12.428,0.0,-4.22,2.41,2.30,4.09,5.85,4.73,117.38,115.75,115.75,2.87,5.51
16.2850,-12.427,0.0,-3.37,2.35,1.63,3.59,4.85,3.95,117.38,115.73,115.73,2.74,5.39
16.3015,-12.429,0.0,-4.81,2.46,2.76,4.45,6.55,5.29,117.38,115.76,115.76,2.94,5.59
16.3180,-12.426,0.0,-3.07,2.32,1.41,3.40,4.54,3.69,117.37,115.72,115.72,2.75,5.40
16.3345,-12.431,0.0,-6.03,2.57,3.70,5.21,7.90,6.45,117.40,115.82,115.82,3.03,5.66
16.3510,-12.424,0.0,-5.00,2.47,2.91,4.57,6.76,5.47,117.36,115.75,115.75,2.95,5.59
16.3675,-12.424,0.0,-3.66,2.37,1.86,3.76,5.18,4.22,117.39,115.74,115.74,2.77,5.42
16.3840,-12.423,0.0,-4.72,2.46,2.69,4.41,6.41,5.20,117.41,115.79,115.79,2.89,5.54
16.4005,-12.416,0.0,-3.12,2.32,1.45,3.43,4.58,3.73,117.39,115.74,115.74,2.74,5.39
16.4170,-12.419,0.0,-4.10,2.41,2.21,4.03,5.70,4.62,117.46,115.82,115.82,2.83,5.48
16.4335,-12.417,0.0,-3.11,2.33,1.44,3.43,4.57,3.72,117.46,115.81,115.81,2.73,5.38
16.4500,-12.423,0.0,-4.25,2.41,2.33,4.11,5.89,4.76,117.40,115.77,115.77,2.86,5.51
16.4665,-12.410,0.0,-2.78,2.30,1.18,3.23,4.19,3.43,117.38,115.74,115.74,2.71,5.36
16.4830,-12.414,0.0,-3.92,2.39,2.07,3.92,5.50,4.46,117.43,115.79,115.79,2.81,5.46
16.4995,-12.425,0.0,-3.93,2.39,2.08,3.92,5.52,4.47,117.40,115.77,115.77,2.82,5.47
16.5160,-12.416,0.0,-3.27,2.34,1.56,3.53,4.74,3.86,117.44,115.79,115.79,2.74,5.39
16.5325,-12.428,0.0,-5.06,2.56,2.95,4.65,6.79,5.52,117.50,115.88,115.88,2.92,5.56
16.5490,-12.423,0.0,-4.47,2.43,2.50,4.25,6.14,4.97,117.39,115.76,115.76,2.88,5.53
16.5655,-12.429,0.0,-3.68,2.37,1.89,3.77,5.24,4.23,117.41,115.77,115.77,2.81,5.45
16.5820,-12.433,0.0,-4.51,2.43,2.54,4.27,6.19,5.01,117.47,115.85,115.85,2.89,5.54
16.5985,-12.445,0.0,-4.32,2.43,2.38,4.16,5.94,4.83,117.52,115.89,115.89,2.84,5.49
16.6150,-12.447,0.0,-3.29,2.34,1.58,3.53,4.77,3.88,117.42,115.77,115.77,2.75,5.40
16.6315,-12.445,0.0,-3.38,2.34,1.66,3.58,4.90,3.95,117.40,115.76,115.76,2.79,5.44
16.6480,-12.445,0.0,-5.05,2.48,2.95,4.60,6.80,5.52,117.50,115.88,115.88,2.94,5.58
16.6645,-12.445,0.0,-3.57,2.36,1.80,3.70,5.10,4.13,117.47,115.83,115.83,2.79,5.44
16.6810,-12.441,0.0,-2.22,2.25,0.75,2.90,3.55,2.96,117.47,115.82,115.82,2.65,5.30
16.6975,-12.446,0.0,-4.45,2.52,2.48,4.29,6.07,4.95,117.51,115.87,115.87,2.83,5.48
16.7140,-12.438,0.0,-3.41,2.35,1.68,3.61,4.91,3.99,117.43,115.79,115.79,2.76,5.41
16.7305,-12.448,0.0,-5.44,2.52,3.25,4.84,7.22,5.89,117.48,115.87,115.87,2.96,5.59
16.7470,-12.455,0.0,-5.76,2.54,3.51,5.04,7.61,6.20,117.46,115.87,115.87,3.01,5.65
16.7635,-12.450,0.0,-3.03,2.31,1.38,3.37,4.48,3.64,117.45,115.81,115.81,2.73,5.38
16.7800,-12.462,0.0,-3.47,2.36,1.72,3.65,4.96,4.05,117.50,115.85,115.85,2.75,5.40
16.7965,-12.467,0.0,-3.19,2.32,1.51,3.46,4.67,3.78,117.42,115.78,115.78,2.76,5.41
16.8130,-12.462,0.0,-4.02,2.39,2.15,3.97,5.62,4.54,117.46,115.83,115.83,2.84,5.49
16.8295,-12.467,0.0,-3.85,2.39,2.02,3.88,5.40,4.39,117.53,115.89,115.89,2.79,5.44
16.8460,-12.479,0.0,-5.36,2.51,3.19,4.79,7.15,5.81,117.54,115.93,115.93,2.96,5.60
16.8625,-12.484,0.0,-3.85,2.38,2.02,3.87,5.43,4.39,117.51,115.87,115.87,2.82,5.46
16.8790,-12.484,0.0,-3.75,2.38,1.94,3.81,5.29,4.29,117.59,115.94,115.94,2.79,5.44
16.8955,-12.484,0.0,-2.72,2.28,1.14,3.19,4.14,3.37,117.46,115.83,115.83,2.72,5.37
16.9120,-12.492,0.0,-1.93,2.23,0.53,2.73,3.21,2.73,117.50,115.86,115.86,2.62,5.27
16.9285,-12.500,0.0,-3.24,2.33,1.54,3.50,4.71,3.83,117.49,115.84,115.84,2.74,5.39
16.9450,-12.497,0.0,-2.61,2.28,1.05,3.12,3.99,3.28,117.45,115.81,115.81,2.69,5.34
16.9615,-12.503,0.0,-5.40,2.51,3.22,4.82,7.18,5.85,117.55,115.94,115.94,2.95,5.59
16.9780,-12.496,0.0,-1.05,2.15,-0.15,2.23,2.23,2.12,117.53,115.91,115.91,2.56,5.20
16.9945,-12.500,0.0,-5.52,2.52,3.32,4.88,7.33,5.96,117.47,115.87,115.87,2.98,5.62
17.0110,-12.493,0.0,-4.43,2.42,2.48,4.22,6.09,4.93,117.45,115.83,115.83,2.88,5.52
17.0275,-12.499,0.0,-3.69,2.36,1.90,3.77,5.25,4.24,117.54,115.90,115.90,2.81,5.46
17.0440,-12.506,0.0,-3.66,2.36,1.87,3.75,5.20,4.21,117.52,115.88,115.88,2.80,5.44
17.0605,-12.512,0.0,-2.77,2.29,1.18,3.22,4.17,3.42,117.55,115.90,115.90,2.70,5.35
17.0770,-12.516,0.0,-3.06,2.32,1.40,3.39,4.50,3.67,117.53,115.88,115.88,2.73,5.38
17.0935,-12.517,0.0,-2.16,2.24,0.71,2.86,3.51,2.90,117.51,115.87,115.87,2.67,5.32
17.1100,-12.519,0.0,-3.79,2.38,1.98,3.83,5.35,4.33,117.49,115.85,115.85,2.80,5.45
17.1265,-12.519,0.0,-1.69,2.21,0.34,2.59,2.94,2.54,117.47,115.83,115.83,2.60,5.25
17.1430,-12.525,0.0,-3.16,2.33,1.48,3.45,4.62,3.76,117.55,115.90,115.90,2.73,5.38
17.1595,-12.529,0.0,-4.31,2.42,2.38,4.14,5.94,4.81,117.54,115.91,115.91,2.86,5.50
17.1760,-12.537,0.0,-2.40,2.27,0.89,3.01,3.75,3.11,117.53,115.88,115.88,2.66,5.31
17.1925,-12.549,0.0,-4.81,2.46,2.77,4.45,6.51,5.29,117.52,115.90,115.90,2.89,5.54
17.2090,-12.543,0.0,-2.07,2.24,0.64,2.81,3.38,2.84,117.47,115.83,115.83,2.64,5.29
17.2255,-12.546,0.0,-2.61,2.27,1.06,3.12,4.02,3.27,117.54,115.90,115.90,2.72,5.37
17.2420,-12.563,0.0,-3.84,2.38,2.02,3.86,5.41,4.38,117.51,115.88,115.88,2.82,5.47
17.2585,-12.564,0.0,-3.10,2.32,1.44,3.42,4.55,3.71,117.51,115.86,115.86,2.73,5.38
17.2750,-12.563,0.0,-2.66,2.28,1.10,3.15,4.07,3.32,117.54,115.89,115.89,2.71,5.35
17.2915,-12.564,0.0,-3.72,2.37,1.92,3.79,5.26,4.27,117.51,115.87,115.87,2.79,5.44
17.3080,-12.563,0.0,-2.76,2.29,1.18,3.21,4.18,3.41,117.53,115.89,115.89,2.71,5.36
17.3245,-12.563,0.0,-4.66,2.45,2.65,4.36,6.34,5.14,117.52,115.89,115.89,2.88,5.53
17.3410,-12.554,0.0,-2.52,2.27,0.99,3.07,3.90,3.20,117.52,115.88,115.88,2.70,5.34
17.3575,-12.570,0.0,-3.42,2.35,1.69,3.61,4.91,3.99,117.49,115.85,115.85,2.75,5.40
17.3740,-12.579,0.0,-5.58,2.52,3.37,4.92,7.39,6.02,117.51,115.91,115.91,2.98,5.61
17.3905,-12.583,0.0,-5.30,2.50,3.15,4.75,7.07,5.75,117.56,115.95,115.95,2.95,5.59
17.4070,-12.593,0.0,-3.53,2.36,1.77,3.67,5.05,4.09,117.57,115.92,115.92,2.78,5.42
17.4085,-12.590,0.0,1.43,1.62,-1.84,1.12,0.65,1.85,116.40,115.32,115.32,3.78,6.40
17.4100,-12.585,0.0,16.01,1.51,-12.71,10.19,-13.52,16.04,114.32,115.56,115.56,5.30,7.87
17.4115,-12.579,0.0,35.42,4.03,-27.22,23.48,-32.61,35.63,111.71,118.70,118.70,7.08,9.56
17.4130,-12.579,0.0,49.63,6.42,-37.62,33.60,-45.55,50.03,108.80,121.88,121.88,9.55,11.98
17.4145,-12.584,0.0,65.68,9.04,-49.42,44.95,-60.52,66.29,105.75,127.26,127.26,11.94,14.32
17.4160,-12.586,0.0,83.60,11.84,-62.60,57.54,-77.67,84.42,102.46,135.25,135.25,14.13,16.45
17.4175,-12.589,0.0,102.72,14.74,-76.65,70.96,-96.33,103.76,98.99,145.77,145.77,16.08,18.33
17.4190,-12.596,0.0,111.42,16.21,-82.78,77.40,-104.50,112.59,96.44,150.29,150.29,17.34,19.61
17.4205,-12.613,0.0,111.60,16.48,-82.48,78.08,-104.18,112.81,94.71,149.03,149.03,17.93,20.28
17.4220,-12.634,0.0,112.11,16.58,-82.46,78.84,-104.89,113.33,93.26,148.59,148.59,17.79,20.20
17.4235,-12.657,0.0,109.12,16.25,-79.76,77.30,-101.93,110.32,91.87,145.38,145.38,17.57,20.07
17.4250,-12.682,0.0,104.20,15.68,-75.58,74.48,-96.92,105.37,90.60,140.72,140.72,17.33,19.94
17.4265,-12.706,0.0,102.10,15.36,-73.51,73.52,-95.26,103.25,89.26,138.45,138.45,16.74,19.42
17.4280,-12.732,0.0,98.13,14.85,-70.00,71.34,-91.49,99.24,87.91,134.62,134.62,16.28,19.06
17.4295,-12.762,0.0,90.39,13.96,-63.71,66.59,-83.32,91.46,86.57,127.70,127.70,16.19,19.12
17.4310,-12.789,0.0,86.68,13.47,-60.40,64.54,-79.84,87.72,85.23,124.14,124.14,15.70,18.69
17.4325,-12.811,0.0,84.25,13.10,-58.01,63.37,-77.86,85.25,83.74,121.50,121.50,15.07,18.12
17.4340,-12.829,0.0,81.17,12.69,-55.14,61.75,-75.12,82.15,82.15,118.28,118.28,14.52,17.65
17.4355,-12.849,0.0,75.65,12.01,-50.56,58.37,-69.44,76.59,80.57,113.08,113.08,14.29,17.54
17.4370,-12.867,0.0,68.94,11.20,-45.21,54.05,-62.26,69.83,79.00,107.01,107.01,14.27,17.62
17.4385,-12.874,0.0,67.96,11.00,-43.85,53.83,-61.97,68.83,77.26,105.28,105.28,13.49,16.84
17.4400,-12.874,0.0,64.49,10.54,-40.81,51.77,-58.65,65.34,75.43,101.54,101.54,13.08,16.48
17.4415,-12.867,0.0,60.80,10.05,-37.65,49.50,-55.02,61.62,73.53,97.58,97.58,12.74,16.20
17.4430,-12.855,0.0,58.28,9.69,-35.29,48.06,-52.80,59.07,71.56,94.44,94.44,12.23,15.73
17.4445,-12.840,0.0,54.26,9.16,-32.02,45.41,-48.66,55.02,69.53,90.09,90.09,12.02,15.60
17.4460,-12.819,0.0,51.15,8.74,-29.38,43.42,-45.62,51.89,67.48,86.41,86.41,11.69,15.31
17.4475,-12.792,0.0,48.19,8.33,-26.88,41.47,-42.72,48.90,65.32,82.73,82.73,11.37,15.03
17.4490,-12.756,0.0,44.86,7.87,-24.24,39.17,-39.28,45.54,63.12,78.73,78.73,11.18,14.87
17.4505,-12.709,0.0,43.55,7.65,-22.79,38.46,-38.46,44.21,60.80,76.11,76.11,10.55,14.22
17.4520,-12.653,0.0,41.35,7.34,-20.87,36.99,-36.43,41.99,58.37,72.73,72.73,10.16,13.87
17.4535,-12.592,0.0,38.76,6.97,-18.80,35.14,-33.81,39.38,55.95,69.01,69.01,9.94,13.69
17.4550,-12.525,0.0,36.86,6.70,-17.13,33.83,-32.09,37.46,53.45,65.73,65.73,9.56,13.34
17.4565,-12.452,0.0,34.50,6.36,-15.30,32.08,-29.66,35.08,50.91,62.01,62.01,9.38,13.21
17.4580,-12.370,0.0,31.66,5.94,-13.32,29.84,-26.45,32.21,48.34,57.85,57.85,9.47,13.35
17.4595,-12.279,0.0,30.40,5.74,-12.12,28.95,-25.45,30.93,45.70,54.81,54.81,9.03,12.90
17.4610,-12.174,0.0,29.42,5.61,-11.05,28.29,-24.83,29.94,42.93,51.88,51.88,8.52,12.40
17.4625,-12.062,0.1,10.27,1.88,-3.64,9.93,-8.66,10.43,39.80,41.57,41.57,3.73,0.00
17.4640,-11.937,0.2,19.98,4.13,-6.17,19.43,-21.24,20.40,37.05,44.54,44.54,4.48,0.00
17.4655,-11.812,0.3,34.87,7.78,-9.44,34.20,-40.48,35.73,33.57,55.08,55.08,8.59,0.00
17.4670,-11.715,0.4,36.90,8.53,-8.82,36.51,-43.52,37.88,30.15,55.17,55.17,9.56,0.00
17.4685,-11.660,0.5,33.41,7.93,-6.95,33.33,-39.50,34.33,27.09,49.74,49.74,8.83,0.00
17.4700,-11.643,0.5,21.18,5.10,-3.78,21.31,-24.30,21.78,24.00,35.33,35.33,5.35,0.00
17.4715,-11.647,0.6,6.87,1.59,-1.08,7.02,-6.32,7.05,21.86,22.99,22.99,2.35,0.00
17.4730,-11.647,0.6,1.39,0.31,-0.24,1.52,0.50,1.40,19.69,19.53,19.53,2.65,0.00
17.4745,-11.628,0.6,3.28,0.76,-0.33,3.44,-2.09,3.36,16.53,16.47,16.47,2.09,0.00
17.4760,-11.591,0.5,6.11,1.57,-0.31,6.33,-5.90,6.31,12.94,13.73,13.73,1.72,0.00
17.4775,-11.543,0.4,6.43,1.74,-0.07,6.67,-6.50,6.66,9.58,10.51,10.51,1.54,0.00
17.4790,-11.488,0.3,6.71,1.89,0.19,6.97,-7.04,6.97,6.53,7.68,7.68,1.42,0.00
17.4805,-11.428,0.2,5.09,1.49,0.35,5.30,-5.13,5.30,4.29,4.82,4.82,1.08,0.00
17.4820,-11.360,0.0,8.90,1.56,-0.27,9.30,-5.91,9.04,9.54,7.97,7.97,4.29,14.42
17.4835,-11.283,0.0,-3.89,1.53,-0.94,4.08,4.18,4.18,7.60,8.96,8.96,1.27,10.35
17.4850,-11.217,0.0,-12.77,3.93,-2.20,13.08,14.99,13.36,8.05,17.84,17.84,3.33,11.33
17.4865,-11.144,0.0,-16.41,4.79,-3.06,16.84,17.08,17.09,6.58,19.26,19.26,2.72,8.85
17.4880,-11.067,0.0,-18.83,5.39,-3.96,19.24,19.07,19.58,70.02,69.42,69.42,2.98,7.70
17.4895,-10.988,0.0,-20.74,5.95,-4.97,21.08,20.83,21.58,68.99,68.02,68.02,3.17,6.98
17.4910,-10.905,0.0,-22.23,6.45,-6.02,22.42,22.64,23.14,67.94,66.63,66.63,3.27,6.93
17.4925,-10.819,0.0,-33.19,9.37,-9.66,33.38,31.68,34.49,68.23,67.62,67.62,5.73,0.00
17.4940,-10.727,0.2,-33.06,9.38,-10.57,32.99,31.34,34.37,67.81,66.16,66.16,5.75,0.00
17.4955,-10.634,0.3,-34.03,9.75,-11.87,33.63,32.40,35.40,66.87,64.64,64.64,5.81,0.00
17.4970,-10.541,0.5,-34.03,9.80,-12.80,33.32,32.26,35.42,65.61,62.50,62.50,5.82,0.00
17.4985,-10.448,0.7,-35.75,10.42,-14.46,34.61,34.26,37.24,64.64,61.24,61.24,5.91,0.00
17.5000,-10.355,0.9,-42.58,12.76,-18.57,40.59,42.66,44.45,64.02,62.69,62.69,6.62,0.00
17.5015,-10.258,1.1,-53.04,16.36,-24.80,49.72,55.58,55.50,64.84,68.60,68.60,8.56,0.00
17.5030,-10.143,1.2,-54.46,16.93,-26.85,50.36,57.22,57.03,64.48,68.14,68.14,8.76,0.00
17.5045,-10.006,1.4,-51.76,16.08,-26.70,47.26,53.74,54.20,63.12,64.06,64.06,8.03,0.00
17.5060,-9.850,1.5,-47.65,14.73,-25.60,42.98,48.51,49.88,61.37,58.96,58.96,7.12,0.00
17.5075,-9.683,1.6,-43.52,13.34,-24.24,38.77,43.24,45.52,59.58,54.14,54.14,6.41,0.00
17.5090,-9.510,1.7,-39.95,12.11,-23.00,35.16,38.65,41.75,57.88,50.03,50.03,6.03,0.00
17.5105,-9.337,1.8,-37.16,11.12,-22.04,32.30,34.99,38.79,56.33,46.66,46.66,5.94,0.00
17.5120,-9.168,1.9,-35.15,10.39,-21.43,30.17,32.27,36.65,54.90,43.85,43.85,6.04,0.00
17.5135,-9.007,2.0,-33.83,9.88,-21.17,28.67,30.39,35.24,53.60,41.45,41.45,6.24,0.00
17.5150,-8.855,2.2,-33.11,9.56,-21.22,27.70,29.21,34.46,52.40,39.33,39.33,6.47,0.00
17.5165,-8.715,2.4,-32.87,9.40,-21.53,27.14,28.59,34.19,51.33,37.40,37.40,6.72,0.00
17.5180,-8.587,2.6,-33.02,9.36,-22.08,26.90,28.42,34.32,50.38,35.64,35.64,6.97,0.00
17.5195,-8.471,2.8,-33.48,9.42,-22.81,26.92,28.61,34.78,49.58,34.03,34.03,7.22,0.00
17.5210,-8.367,3.1,-34.19,9.56,-23.69,27.13,29.07,35.50,48.96,32.58,32.58,7.46,0.00
17.5225,-8.274,3.3,-35.09,9.76,-24.69,27.51,29.75,36.42,48.54,31.32,31.32,7.71,0.00
17.5240,-8.192,3.7,-36.15,10.02,-25.78,28.02,30.60,37.52,48.38,30.27,30.27,7.95,0.00
17.5255,-8.120,4.1,-37.34,10.31,-26.94,28.64,31.59,38.74,48.49,29.44,29.44,8.19,0.00
17.5270,-8.057,4.5,-38.63,10.64,-28.15,29.35,32.68,40.07,48.93,28.87,28.87,8.44,0.00
17.5285,-8.002,4.9,-39.99,11.00,-29.38,30.14,33.85,41.47,49.74,28.56,28.56,8.68,0.00
17.5300,-7.955,5.4,-41.40,11.38,-30.61,31.00,35.08,42.93,50.94,28.53,28.53,8.93,0.00
17.5315,-7.914,6.0,-42.84,11.77,-31.82,31.93,36.35,44.43,52.57,28.81,28.81,9.18,0.00
17.5330,-7.878,6.6,-44.30,12.18,-33.00,32.93,37.64,45.94,54.65,29.42,29.42,9.43,0.00
17.5345,-7.848,7.3,-42.64,11.77,-31.81,31.64,36.39,44.24,55.33,29.78,29.78,8.90,0.00
17.5360,-7.824,8.0,-34.62,9.70,-25.89,25.64,29.95,35.95,53.10,30.64,30.64,6.80,0.00
17.5375,-7.803,8.7,-24.93,7.18,-18.74,18.39,22.12,25.95,50.44,33.20,33.20,4.33,0.00
17.5390,-7.785,9.4,-16.35,4.94,-12.40,11.97,15.14,17.08,48.25,36.45,36.45,2.19,0.00
17.5405,-7.769,10.2,-10.05,3.28,-7.76,7.24,9.96,10.57,46.73,39.22,39.22,0.67,0.00
17.5420,-7.752,10.9,-6.14,2.24,-4.89,4.31,6.71,6.54,45.82,41.04,41.04,0.33,0.00
17.5435,-7.736,11.6,-4.21,1.71,-3.47,2.86,5.06,4.54,45.36,41.96,41.96,0.69,0.00
17.5450,-7.719,12.3,-3.63,1.53,-3.02,2.45,4.50,3.94,45.21,42.24,42.24,0.74,0.00
17.5465,-7.701,12.9,-3.81,1.56,-3.12,2.61,4.57,4.11,45.25,42.19,42.19,0.62,0.00
17.5480,-7.683,13.5,-4.30,1.67,-3.45,3.01,4.91,4.61,45.39,42.00,42.00,0.44,0.00
17.5495,-7.665,14.1,-4.82,1.80,-3.80,3.44,5.29,5.14,45.56,41.83,41.83,0.26,0.00
17.5510,-7.646,14.7,-5.23,1.90,-4.07,3.78,5.59,5.56,45.73,41.74,41.74,0.12,0.00
17.5525,-7.628,15.2,-5.48,1.96,-4.22,3.99,5.77,5.81,45.87,41.73,41.73,0.04,0.00
17.5540,-7.609,15.8,-5.58,1.98,-4.27,4.09,5.83,5.92,45.99,41.80,41.80,0.01,0.00
17.5555,-7.591,16.3,-5.57,1.97,-4.25,4.11,5.81,5.91,46.09,41.92,41.92,0.02,0.00
17.5570,-7.573,16.7,-5.50,1.95,-4.19,4.07,5.75,5.84,46.18,42.07,42.07,0.01,0.00
17.5585,-7.555,17.2,-5.40,1.92,-4.10,4.01,5.66,5.74,46.26,42.22,42.22,0.01,0.00
17.5600,-7.538,17.6,-5.31,1.89,-4.02,3.95,5.57,5.63,46.33,42.38,42.38,0.02,0.00
17.5615,-7.520,18.0,-5.22,1.87,-3.94,3.89,5.49,5.54,46.40,42.53,42.53,0.03,0.00
17.5630,-7.503,18.4,-5.14,1.84,-3.87,3.85,5.42,5.47,46.48,42.67,42.67,0.04,0.00
17.5645,-7.486,18.8,-5.09,1.83,-3.82,3.82,5.36,5.40,46.56,42.80,42.80,0.04,0.00
17.5660,-7.469,19.1,-5.04,1.81,-3.77,3.80,5.32,5.36,46.63,42.93,42.93,0.04,0.00
17.5675,-7.452,19.5,-5.00,1.80,-3.73,3.78,5.27,5.32,46.71,43.04,43.04,0.04,0.00
17.5690,-7.435,19.8,-4.97,1.78,-3.69,3.77,5.24,5.28,46.79,43.16,43.16,0.04,0.00
17.5705,-7.419,20.0,-4.93,1.77,-3.65,3.76,5.20,5.24,46.87,43.28,43.28,0.04,0.00
17.5720,-7.403,20.3,-4.90,1.76,-3.62,3.75,5.16,5.21,46.94,43.39,43.39,0.04,0.00
17.5735,-7.386,20.5,-4.87,1.75,-3.58,3.73,5.13,5.17,47.02,43.50,43.50,0.04,0.00
17.5750,-7.370,20.7,-4.83,1.74,-3.54,3.72,5.09,5.14,47.09,43.61,43.61,0.04,0.00
17.5765,-7.354,20.9,-4.80,1.72,-3.50,3.70,5.05,5.10,47.17,43.73,43.73,0.04,0.00
17.5780,-7.338,21.1,-4.76,1.71,-3.46,3.69,5.02,5.06,47.24,43.84,43.84,0.04,0.00
17.5795,-7.322,21.2,-4.73,1.70,-3.43,3.67,4.98,5.02,47.31,43.95,43.95,0.04,0.00
17.5810,-7.307,21.4,-4.69,1.69,-3.39,3.66,4.94,4.99,47.39,44.05,44.05,0.04,0.00
17.5825,-7.291,21.5,-4.66,1.68,-3.35,3.64,4.90,4.95,47.46,44.16,44.16,0.04,0.00
17.5840,-7.276,21.5,-4.62,1.66,-3.31,3.62,4.87,4.91,47.53,44.27,44.27,0.04,0.00
17.5855,-7.260,21.6,-4.59,1.65,-3.28,3.61,4.83,4.88,47.60,44.37,44.37,0.04,0.00
17.5870,-7.245,21.6,-4.55,1.64,-3.24,3.59,4.79,4.84,47.67,44.48,44.48,0.04,0.00
17.5885,-7.230,21.6,-4.52,1.63,-3.21,3.58,4.76,4.80,47.73,44.58,44.58,0.04,0.00
17.5900,-7.215,21.6,-4.49,1.62,-3.17,3.56,4.72,4.77,47.80,44.68,44.68,0.03,0.00
17.5915,-7.200,21.6,-4.45,1.60,-3.14,3.54,4.69,4.73,47.87,44.78,44.78,0.03,0.00
17.5930,-7.185,21.5,-4.42,1.59,-3.10,3.53,4.65,4.70,47.93,44.88,44.88,0.03,0.00
17.5945,-7.170,21.4,-4.39,1.58,-3.07,3.51,4.62,4.66,48.00,44.98,44.98,0.03,0.00
17.5960,-7.155,21.3,-4.35,1.57,-3.03,3.49,4.58,4.63,48.06,45.08,45.08,0.03,0.00
17.5975,-7.140,21.2,-4.32,1.56,-3.00,3.48,4.55,4.59,48.13,45.18,45.18,0.03,0.00
17.5990,-7.126,21.1,-4.29,1.55,-2.97,3.46,4.51,4.56,48.19,45.27,45.27,0.03,0.00
17.6005,-7.111,20.9,-4.26,1.54,-2.93,3.44,4.48,4.53,48.25,45.37,45.37,0.03,0.00
17.6020,-7.096,20.7,-4.23,1.52,-2.90,3.43,4.44,4.49,48.31,45.46,45.46,0.03,0.00
17.6035,-7.082,20.5,-4.19,1.51,-2.87,3.41,4.41,4.46,48.37,45.55,45.55,0.03,0.00
17.6050,-7.067,20.2,-4.16,1.50,-2.84,3.39,4.38,4.42,48.44,45.64,45.64,0.03,0.00
17.6065,-7.053,20.0,-4.13,1.49,-2.80,3.38,4.34,4.39,48.50,45.74,45.74,0.03,0.00
17.6080,-7.039,19.7,-4.10,1.48,-2.77,3.36,4.31,4.36,48.55,45.83,45.83,0.03,0.00
17.6095,-7.024,19.4,-4.07,1.47,-2.74,3.34,4.28,4.33,48.61,45.91,45.91,0.03,0.00
17.6110,-7.010,19.1,-4.04,1.46,-2.71,3.33,4.25,4.29,48.67,46.00,46.00,0.03,0.00
17.6125,-6.996,18.7,-4.01,1.45,-2.68,3.31,4.21,4.26,48.73,46.09,46.09,0.03,0.00
17.6140,-6.982,18.4,-3.98,1.44,-2.65,3.29,4.18,4.23,48.79,46.18,46.18,0.03,0.00
