run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
1165,s04_vel_pi_staircase,g000145_c3,145,,,,,,0.5864049329399696,0.00422490373967308,,,,,,,6.6126,15.2178,7.2313,0.0,0.461,13.0,13.0,,,,,,2.04426,PASS,
1166,s04_vel_pi_staircase,g000145_c4,145,,,,,,0.6209664465656444,0.0040080833285568405,,,,,,,6.6511,15.2308,7.2334,0.0,0.4656,13.0,13.0,,,,,,2.06191,PASS,
1167,s04_vel_pi_staircase,g000145_c5,145,,,,,,0.598721995744788,0.0042162737845472436,,,,,,,6.6331,15.2424,7.2366,0.0,0.4612,13.0,13.0,,,,,,2.04691,PASS,
1168,s04_vel_pi_staircase,g000145_c6,145,,,,,,0.5754563786791576,0.0041153079115884865,,,,,,,6.6016,15.2378,7.2346,0.0,0.4611,13.0,13.0,,,,,,2.04346,PASS,
1169,s04_vel_pi_staircase,g000145_c7,145,,,,,,0.6120015401771525,0.004074851177855738,,,,,,,6.6464,15.2358,7.2335,0.0,0.4607,13.0,13.0,,,,,,2.04674,PASS,
1170,s04_vel_pi_staircase,g000146_c0,146,,,,,,0.5862644376835199,0.004123078417568767,,,,,,,6.6161,15.2446,7.2479,0.0,0.4609,13.0,13.0,,,,,,2.04431,PASS,
1171,s04_vel_pi_staircase,g000146_c1,146,,,,,,0.5799765334649031,0.004146392605110709,,,,,,,6.6077,15.2404,7.25,0.0,0.4611,13.0,13.0,,,,,,2.04407,PASS,
1172,s04_vel_pi_staircase,g000146_c2,146,,,,,,0.5814814029409883,0.004218587427093302,,,,,,,6.6143,15.2278,7.2358,0.0,0.4608,13.0,13.0,,,,,,2.04383,PASS,
1173,s04_vel_pi_staircase,g000146_c3,146,,,,,,0.5887824466277407,0.004355576310724706,,,,,,,6.6176,15.2459,7.2384,0.0,0.4607,13.0,13.0,,,,,,2.04386,PASS,
1174,s04_vel_pi_staircase,g000146_c4,146,,,,,,0.5864019734633296,0.0041751128764902995,,,,,,,6.6121,15.2447,7.2376,0.0,0.46,13.0,13.0,,,,,,2.04121,PASS,
1175,s04_vel_pi_staircase,g000146_c5,146,,,,,,0.6013525528175396,0.004094294592952943,,,,,,,6.6314,15.2307,7.2403,0.0,0.4608,13.0,13.0,,,,,,2.04554,PASS,
1176,s04_vel_pi_staircase,g000146_c6,146,,,,,,0.5905263279017313,0.004103155357252976,,,,,,,6.6208,15.237,7.2487,0.0,0.4612,13.0,13.0,,,,,,2.04568,PASS,
1177,s04_vel_pi_staircase,g000146_c7,146,,,,,,0.6048356771291407,0.004302541355371772,,,,,,,6.632,15.248,7.2267,0.0,0.4601,13.0,13.0,,,,,,2.0435,PASS,
1178,s04_vel_pi_staircase,g000147_c0,147,,,,,,0.5780155871993147,0.004074307496341884,,,,,,,6.6041,15.2268,7.2397,0.0,0.4606,13.0,13.0,,,,,,2.04221,PASS,
1179,s04_vel_pi_staircase,g000147_c1,147,,,,,,0.5881563124986405,0.004209017329531977,,,,,,,6.6171,15.2386,7.2367,0.0,0.4613,13.0,13.0,,,,,,2.04561,PASS,
1180,s04_vel_pi_staircase,g000147_c2,147,,,,,,0.5963270427615978,0.004317956173169028,,,,,,,6.6264,15.267,7.2414,0.0,0.4613,13.0,13.0,,,,,,2.04654,PASS,
1181,s04_vel_pi_staircase,g000147_c3,147,,,,,,0.6018235121805375,0.004156315162777364,,,,,,,6.6334,15.2478,7.2339,0.0,0.4607,13.0,13.0,,,,,,2.04544,PASS,
1182,s04_vel_pi_staircase,g000147_c4,147,,,,,,0.6074875873430531,0.004207025406720941,,,,,,,6.6388,15.2304,7.2297,0.0,0.4612,13.0,13.0,,,,,,2.04748,PASS,
1183,s04_vel_pi_staircase,g000147_c5,147,,,,,,0.596772199519387,0.0042491145220695465,,,,,,,6.6314,15.2397,7.2354,0.0,0.4607,13.0,13.0,,,,,,2.04524,PASS,
1184,s04_vel_pi_staircase,g000147_c6,147,,,,,,0.6036780442375967,0.004173133755965069,,,,,,,6.6362,15.2312,7.2328,0.0,0.4603,13.0,13.0,,,,,,2.04452,PASS,
1185,s04_vel_pi_staircase,g000147_c7,147,,,,,,0.6307356987107107,0.004124065720144432,,,,,,,6.7085,15.2512,7.328,0.0,0.4781,13.0,13.0,,,,,,2.10515,PASS,
1186,s04_vel_pi_staircase,g000148_c0,148,,,,,,0.5927659310700776,0.004130222428493677,,,,,,,6.6231,15.2571,7.2227,0.0,0.4605,13.0,13.0,,,,,,2.04381,PASS,
1187,s04_vel_pi_staircase,g000148_c1,148,,,,,,0.5993677161289183,0.004215936386042221,,,,,,,6.6302,15.2336,7.2269,0.0,0.4612,13.0,13.0,,,,,,2.04662,PASS,
1188,s04_vel_pi_staircase,g000148_c2,148,,,,,,0.5909405705593349,0.004269621609387734,,,,,,,6.6206,15.2418,7.237,0.0,0.4604,13.0,13.0,,,,,,2.04326,PASS,
1189,s04_vel_pi_staircase,g000148_c3,148,,,,,,0.5886828404982531,0.004214220845758024,,,,,,,6.6226,15.2439,7.2337,0.0,0.4607,13.0,13.0,,,,,,2.04436,PASS,
1190,s04_vel_pi_staircase,g000148_c4,148,,,,,,0.5786921673341655,0.0040011134473704225,,,,,,,6.605,15.247,7.2437,0.0,0.4617,13.0,13.0,,,,,,2.0456,PASS,
1191,s04_vel_pi_staircase,g000148_c5,148,,,,,,0.6113704861143707,0.0041963161865348425,,,,,,,6.6417,15.2313,7.2388,0.0,0.4598,13.0,13.0,,,,,,2.04357,PASS,
1192,s04_vel_pi_staircase,g000148_c6,148,,,,,,0.5839516335285845,0.00398942746206284,,,,,,,6.6157,15.2225,7.2331,0.0,0.461,13.0,13.0,,,,,,2.04457,PASS,
1193,s04_vel_pi_staircase,g000148_c7,148,,,,,,0.5813163035325987,0.0040245773216927416,,,,,,,6.6093,15.2437,7.2475,0.0,0.4606,13.0,13.0,,,,,,2.04273,PASS,
1194,s04_vel_pi_staircase,g000149_c0,149,,,,,,0.591481028236084,0.004192750962859343,,,,,,,6.6205,15.2282,7.2389,0.0,0.4614,13.0,13.0,,,,,,2.04625,PASS,
1195,s04_vel_pi_staircase,g000149_c1,149,,,,,,0.5766991068225555,0.004148404858114219,,,,,,,6.6041,15.2454,7.2336,0.0,0.4618,13.0,13.0,,,,,,2.04581,PASS,
1196,s04_vel_pi_staircase,g000149_c2,149,,,,,,0.5904668490681038,0.004176520337453455,,,,,,,6.6173,15.2322,7.2342,0.0,0.4609,13.0,13.0,,,,,,2.04443,PASS,
1197,s04_vel_pi_staircase,g000149_c3,149,,,,,,0.596389986702483,0.004255469179651385,,,,,,,6.6289,15.2276,7.2541,0.0,0.4611,13.0,13.0,,,,,,2.04619,PASS,
1198,s04_vel_pi_staircase,g000149_c4,149,,,,,,0.5870859173055475,0.004053332212035868,,,,,,,6.6151,15.2324,7.2393,0.0,0.4615,13.0,13.0,,,,,,2.04601,PASS,
1199,s04_vel_pi_staircase,g000149_c5,149,,,,,,0.5928414182468305,0.004219633470056152,,,,,,,6.6226,15.2345,7.2465,0.0,0.4605,13.0,13.0,,,,,,2.04376,PASS,
1200,s04_vel_pi_staircase,g000149_c6,149,,,,,,0.5885846408102062,0.004080647481583813,,,,,,,6.6159,15.239,7.234,0.0,0.4603,13.0,13.0,,,,,,2.04249,PASS,
1201,s04_vel_pi_staircase,g000149_c7,149,,,,,,0.6264818445877096,0.004006883699965585,,,,,,,6.6856,15.2433,7.283,0.0,0.4684,13.0,13.0,,,,,,2.07376,PASS,
1202,s04_vel_pi_staircase,g000150_c0,150,,,,,,0.5883423325316026,0.004209408082598008,,,,,,,6.6181,15.2414,7.2427,0.0,0.4611,13.0,13.0,,,,,,2.04511,PASS,
1203,s04_vel_pi_staircase,g000150_c1,150,,,,,,0.5788482102455829,0.004187687078416045,,,,,,,6.6086,15.2556,7.2391,0.0,0.4615,13.0,13.0,,,,,,2.04536,PASS,
1204,s04_vel_pi_staircase,g000150_c2,150,,,,,,0.59089395008446,0.004288414619394835,,,,,,,6.6207,15.2329,7.2363,0.0,0.46,13.0,13.0,,,,,,2.04207,PASS,
1205,s04_vel_pi_staircase,g000150_c3,150,,,,,,0.6198616369344471,0.004128609538700466,,,,,,,6.6565,15.245,7.2419,0.0,0.4616,13.0,13.0,,,,,,2.05045,PASS,
1206,s04_vel_pi_staircase,g000150_c4,150,,,,,,0.6065398676909499,0.0041550627539608635,,,,,,,6.6372,15.2412,7.234,0.0,0.4604,13.0,13.0,,,,,,2.04492,PASS,
1207,s04_vel_pi_staircase,g000150_c5,150,,,,,,0.5988515394646013,0.004410271967329868,,,,,,,6.6317,15.2326,7.2488,0.0,0.4604,13.0,13.0,,,,,,2.04437,PASS,
1208,s04_vel_pi_staircase,g000150_c6,150,,,,,,0.593435025474479,0.004131384634347757,,,,,,,6.6208,15.2332,7.2322,0.0,0.461,13.0,13.0,,,,,,2.04508,PASS,
1209,s04_vel_pi_staircase,g000150_c7,150,,,,,,0.5981804719372492,0.0043269056318122,,,,,,,6.6295,15.2361,7.2486,0.0,0.461,13.0,13.0,,,,,,2.04595,PASS,
1210,s04_vel_pi_staircase,g000151_c0,151,,,,,,0.5886007695877241,0.004054430107207907,,,,,,,6.6178,15.2492,7.2398,0.0,0.4604,13.0,13.0,,,,,,2.04298,PASS,
1211,s04_vel_pi_staircase,g000151_c1,151,,,,,,0.5737406032007794,0.00417518715423618,,,,,,,6.6042,15.2333,7.2335,0.0,0.4613,13.0,13.0,,,,,,2.04432,PASS,
1212,s04_vel_pi_staircase,g000151_c2,151,,,,,,0.5919445951572104,0.0039729904931334594,,,,,,,6.6184,15.2332,7.2322,0.0,0.4603,13.0,13.0,,,,,,2.04274,PASS,
1213,s04_vel_pi_staircase,g000151_c3,151,,,,,,0.5865528490010156,0.004089216009365416,,,,,,,6.6136,15.2483,7.2423,0.0,0.4603,13.0,13.0,,,,,,2.04226,PASS,
1214,s04_vel_pi_staircase,g000151_c4,151,,,,,,0.5905743333377698,0.004303905363210923,,,,,,,6.6219,15.2354,7.2498,0.0,0.4606,13.0,13.0,,,,,,2.04399,PASS,
1215,s04_vel_pi_staircase,g000151_c5,151,,,,,,0.582707156414971,0.004207163567832327,,,,,,,6.6141,15.2486,7.2483,0.0,0.4608,13.0,13.0,,,,,,2.04381,PASS,
1216,s04_vel_pi_staircase,g000151_c6,151,,,,,,0.6015947598867428,0.004335633204317298,,,,,,,6.6324,15.247,7.2443,0.0,0.4608,13.0,13.0,,,,,,2.04564,PASS,
1217,s04_vel_pi_staircase,g000151_c7,151,,,,,,0.5859205045740872,0.004205958015083075,,,,,,,6.6139,15.2365,7.2362,0.0,0.461,13.0,13.0,,,,,,2.04439,PASS,
1218,s04_vel_pi_staircase,g000152_c0,152,,,,,,0.5961316481907462,0.004053330805183773,,,,,,,6.6254,15.233,7.2462,0.0,0.4605,13.0,13.0,,,,,,2.04404,PASS,
1219,s04_vel_pi_staircase,g000152_c1,152,,,,,,0.59549986556797,0.004212655855596431,,,,,,,6.6244,15.2376,7.2377,0.0,0.4605,13.0,13.0,,,,,,2.04394,PASS,
1220,s04_vel_pi_staircase,g000152_c2,152,,,,,,0.564989652028368,0.003985907051477475,,,,,,,6.5918,15.231,7.231,0.0,0.4615,13.0,13.0,,,,,,2.04368,PASS,
1221,s04_vel_pi_staircase,g000152_c3,152,,,,,,0.5899992012253668,0.004145697775227486,,,,,,,6.6182,15.2426,7.2357,0.0,0.4602,13.0,13.0,,,,,,2.04242,PASS,
1222,s04_vel_pi_staircase,g000152_c4,152,,,,,,0.5776344136988328,0.004225257352327224,,,,,,,6.6046,15.2257,7.2424,0.0,0.461,13.0,13.0,,,,,,2.04346,PASS,
1223,s04_vel_pi_staircase,g000152_c5,152,,,,,,0.621640934859625,0.0042169566814952465,,,,,,,6.6603,15.2429,7.2213,0.0,0.4674,13.0,13.0,,,,,,2.06823,PASS,
1224,s04_vel_pi_staircase,g000152_c6,152,,,,,,0.5928889612078311,0.004271476605900661,,,,,,,6.6261,15.2546,7.2337,0.0,0.4601,13.0,13.0,,,,,,2.04291,PASS,
1225,s04_vel_pi_staircase,g000152_c7,152,,,,,,0.6038132122264982,0.004282337809280579,,,,,,,6.6381,15.2465,7.2484,0.0,0.4609,13.0,13.0,,,,,,2.04651,PASS,
1226,s04_vel_pi_staircase,g000153_c0,153,,,,,,0.5850715840109175,0.004130060850345811,,,,,,,6.6146,15.2407,7.2496,0.0,0.4609,13.0,13.0,,,,,,2.04416,PASS,
1227,s04_vel_pi_staircase,g000153_c1,153,,,,,,0.605655773278369,0.004341457947670165,,,,,,,6.6345,15.2438,7.2283,0.0,0.4612,13.0,13.0,,,,,,2.04705,PASS,
1228,s04_vel_pi_staircase,g000153_c2,153,,,,,,0.5715181068128653,0.004294830273077056,,,,,,,6.5988,15.2349,7.2389,0.0,0.4617,13.0,13.0,,,,,,2.04498,PASS,
1229,s04_vel_pi_staircase,g000153_c3,153,,,,,,0.6111983790947805,0.004102563892997907,,,,,,,6.6446,15.2374,7.2449,0.0,0.4604,13.0,13.0,,,,,,2.04566,PASS,
1230,s04_vel_pi_staircase,g000153_c4,153,,,,,,0.5806806118533513,0.004043639037023363,,,,,,,6.6088,15.2354,7.2445,0.0,0.4612,13.0,13.0,,,,,,2.04448,PASS,
1231,s04_vel_pi_staircase,g000153_c5,153,,,,,,0.6002165476347086,0.004199821349138337,,,,,,,6.6287,15.2334,7.2413,0.0,0.4603,13.0,13.0,,,,,,2.04377,PASS,
1232,s04_vel_pi_staircase,g000153_c6,153,,,,,,0.5944664613543758,0.0042342007992655795,,,,,,,6.624,15.2348,7.2425,0.0,0.4605,13.0,13.0,,,,,,2.0439,PASS,
1233,s04_vel_pi_staircase,g000153_c7,153,,,,,,0.5964467687960446,0.004072508167593621,,,,,,,6.6256,15.231,7.2474,0.0,0.4603,13.0,13.0,,,,,,2.04346,PASS,
1234,s04_vel_pi_staircase,g000154_c0,154,,,,,,0.5733058470289609,0.004084412568539412,,,,,,,6.6002,15.2359,7.2443,0.0,0.4615,13.0,13.0,,,,,,2.04452,PASS,
1235,s04_vel_pi_staircase,g000154_c1,154,,,,,,0.5956597377786367,0.004200806798548826,,,,,,,6.628,15.2469,7.2473,0.0,0.4603,13.0,13.0,,,,,,2.0437,PASS,
1236,s04_vel_pi_staircase,g000154_c2,154,,,,,,0.601972538701533,0.004260542471829879,,,,,,,6.6333,15.2261,7.2422,0.0,0.461,13.0,13.0,,,,,,2.04633,PASS,
1237,s04_vel_pi_staircase,g000154_c3,154,,,,,,0.5984475244265659,0.004312922081861606,,,,,,,6.6277,15.2306,7.2374,0.0,0.4613,13.0,13.0,,,,,,2.04667,PASS,
1238,s04_vel_pi_staircase,g000154_c4,154,,,,,,0.5798717863894256,0.0043924710703314,,,,,,,6.6094,15.2465,7.2439,0.0,0.4615,13.0,13.0,,,,,,2.04544,PASS,
1239,s04_vel_pi_staircase,g000154_c5,154,,,,,,0.5934733808498109,0.004083727443170517,,,,,,,6.6252,15.2294,7.2273,0.0,0.4603,13.0,13.0,,,,,,2.04342,PASS,
1240,s04_vel_pi_staircase,g000154_c6,154,,,,,,0.6033447640805776,0.004200748509315719,,,,,,,6.6337,15.2316,7.2361,0.0,0.4605,13.0,13.0,,,,,,2.04487,PASS,
1241,s04_vel_pi_staircase,g000154_c7,154,,,,,,0.6105110622983556,0.004249466562213274,,,,,,,6.6378,15.2355,7.2236,0.0,0.4614,13.0,13.0,,,,,,2.04798,PASS,
1242,s04_vel_pi_staircase,g000155_c0,155,,,,,,0.5824890476578849,0.004059505070296713,,,,,,,6.6148,15.2305,7.2371,0.0,0.4616,13.0,13.0,,,,,,2.04628,PASS,
1243,s04_vel_pi_staircase,g000155_c1,155,,,,,,0.5766637085103052,0.004285923088575576,,,,,,,6.6047,15.2432,7.2362,0.0,0.4609,13.0,13.0,,,,,,2.04317,PASS,
1244,s04_vel_pi_staircase,g000155_c2,155,,,,,,0.5987494422079559,0.00424405679062012,,,,,,,6.6303,15.2296,7.2422,0.0,0.4609,13.0,13.0,,,,,,2.04573,PASS,
1245,s04_vel_pi_staircase,g000155_c3,155,,,,,,0.5845716919158589,0.004284030998610098,,,,,,,6.6159,15.2427,7.2298,0.0,0.4614,13.0,13.0,,,,,,2.04579,PASS,
1246,s04_vel_pi_staircase,g000155_c4,155,,,,,,0.6062995387224172,0.004140694697995224,,,,,,,6.6391,15.2444,7.2484,0.0,0.4607,13.0,13.0,,,,,,2.04601,PASS,
1247,s04_vel_pi_staircase,g000155_c5,155,,,,,,0.5955835673161903,0.0042716922055259085,,,,,,,6.6267,15.2425,7.2434,0.0,0.4605,13.0,13.0,,,,,,2.04417,PASS,
1248,s04_vel_pi_staircase,g000155_c6,155,,,,,,0.6015235646762606,0.004141627809002819,,,,,,,6.6333,15.235,7.2495,0.0,0.4608,13.0,13.0,,,,,,2.04573,PASS,
1249,s04_vel_pi_staircase,g000155_c7,155,,,,,,0.5714790472109184,0.004158372492958434,,,,,,,6.5982,15.2416,7.2473,0.0,0.4616,13.0,13.0,,,,,,2.04462,PASS,
1250,s04_vel_pi_staircase,g000156_c0,156,,,,,,0.5859005817384926,0.004199441580420339,,,,,,,6.6167,15.2406,7.2454,0.0,0.4607,13.0,13.0,,,,,,2.04377,PASS,
1251,s04_vel_pi_staircase,g000156_c1,156,,,,,,0.5843272158505913,0.004257029507136135,,,,,,,6.6128,15.228,7.2278,0.0,0.4612,13.0,13.0,,,,,,2.04488,PASS,
1252,s04_vel_pi_staircase,g000156_c2,156,,,,,,0.5881187855433863,0.004215966879199461,,,,,,,6.6187,15.2325,7.249,0.0,0.4612,13.0,13.0,,,,,,2.04547,PASS,
1253,s04_vel_pi_staircase,g000156_c3,156,,,,,,0.6108911821468823,0.004212836494169454,,,,,,,6.6459,15.2272,7.2547,0.0,0.4625,13.0,13.0,,,,,,2.05209,PASS,
1254,s04_vel_pi_staircase,g000156_c4,156,,,,,,0.5926013487324304,0.004337678393766794,,,,,,,6.6228,15.2385,7.2418,0.0,0.4614,13.0,13.0,,,,,,2.04648,PASS,
1255,s04_vel_pi_staircase,g000156_c5,156,,,,,,0.6082793763704101,0.004275962343486779,,,,,,,6.6393,15.2487,7.2155,0.0,0.4615,13.0,13.0,,,,,,2.04843,PASS,
1256,s04_vel_pi_staircase,g000156_c6,156,,,,,,0.6102689114449885,0.004104793045758109,,,,,,,6.6429,15.231,7.2459,0.0,0.4619,13.0,13.0,,,,,,2.04999,PASS,
1257,s04_vel_pi_staircase,g000156_c7,156,,,,,,0.58542618287563,0.004156361152083705,,,,,,,6.6147,15.2371,7.2487,0.0,0.4612,13.0,13.0,,,,,,2.04507,PASS,
1258,s04_vel_pi_staircase,g000157_c0,157,,,,,,0.5824675937505137,0.00419238373676845,,,,,,,6.611,15.2538,7.2447,0.0,0.4602,13.0,13.0,,,,,,2.0417,PASS,
1259,s04_vel_pi_staircase,g000157_c1,157,,,,,,0.592895900303536,0.003965239623339803,,,,,,,6.6199,15.2234,7.2331,0.0,0.4616,13.0,13.0,,,,,,2.04679,PASS,
1260,s04_vel_pi_staircase,g000157_c2,157,,,,,,0.5869893065189943,0.004259452086861215,,,,,,,6.618,15.2394,7.2483,0.0,0.4614,13.0,13.0,,,,,,2.046,PASS,
1261,s04_vel_pi_staircase,g000157_c3,157,,,,,,0.57998860874362,0.004143773069786741,,,,,,,6.607,15.245,7.2288,0.0,0.461,13.0,13.0,,,,,,2.0437,PASS,
1262,s04_vel_pi_staircase,g000157_c4,157,,,,,,0.5913487677413363,0.0042098897318517325,,,,,,,6.6209,15.231,7.2352,0.0,0.4607,13.0,13.0,,,,,,2.04419,PASS,
1263,s04_vel_pi_staircase,g000157_c5,157,,,,,,0.5953313311321723,0.004037524991169828,,,,,,,6.6233,15.2327,7.2213,0.0,0.4603,13.0,13.0,,,,,,2.04323,PASS,
1264,s04_vel_pi_staircase,g000157_c6,157,,,,,,0.5831408995186167,0.0039862891345177525,,,,,,,6.6101,15.2384,7.2408,0.0,0.4613,13.0,13.0,,,,,,2.04491,PASS,
1265,s04_vel_pi_staircase,g000157_c7,157,,,,,,0.6120194242586021,0.004261813915858172,,,,,,,6.6413,15.2429,7.2366,0.0,0.4616,13.0,13.0,,,,,,2.04893,PASS,
1266,s04_vel_pi_staircase,g000158_c0,158,,,,,,0.5973968748021689,0.004186823619104535,,,,,,,6.6294,15.2349,7.253,0.0,0.4613,13.0,13.0,,,,,,2.04684,PASS,
1267,s04_vel_pi_staircase,g000158_c1,158,,,,,,0.5999806992227218,0.004099675364669168,,,,,,,6.6297,15.2431,7.2348,0.0,0.4618,13.0,13.0,,,,,,2.04837,PASS,
1268,s04_vel_pi_staircase,g000158_c2,158,,,,,,0.5994016263388902,0.004143958928014269,,,,,,,6.6296,15.2285,7.2415,0.0,0.46,13.0,13.0,,,,,,2.04296,PASS,
1269,s04_vel_pi_staircase,g000158_c3,158,,,,,,0.5898212672483156,0.0043461730539577385,,,,,,,6.6192,15.2319,7.2454,0.0,0.4606,13.0,13.0,,,,,,2.04372,PASS,
1270,s04_vel_pi_staircase,g000158_c4,158,,,,,,0.5899530638469139,0.0042018841643176146,,,,,,,6.6249,15.238,7.2364,0.0,0.4609,13.0,13.0,,,,,,2.04519,PASS,
1271,s04_vel_pi_staircase,g000158_c5,158,,,,,,0.5896164835294879,0.004202142744314811,,,,,,,6.6175,15.2414,7.2289,0.0,0.461,13.0,13.0,,,,,,2.04475,PASS,
1272,s04_vel_pi_staircase,g000158_c6,158,,,,,,0.5927709824934827,0.004314397299967019,,,,,,,6.6249,15.2482,7.2496,0.0,0.4607,13.0,13.0,,,,,,2.04459,PASS,
1273,s04_vel_pi_staircase,g000158_c7,158,,,,,,0.5874251943800374,0.004167047006240436,,,,,,,6.623,15.2319,7.2423,0.0,0.4612,13.0,13.0,,,,,,2.0459,PASS,
1274,s04_vel_pi_staircase,g000159_c0,159,,,,,,0.588425440963809,0.004226657863681084,,,,,,,6.6171,15.2369,7.2349,0.0,0.4608,13.0,13.0,,,,,,2.04411,PASS,
1275,s04_vel_pi_staircase,g000159_c1,159,,,,,,0.5855891825601598,0.004075312304550596,,,,,,,6.6132,15.2216,7.2438,0.0,0.4608,13.0,13.0,,,,,,2.04372,PASS,
1276,s04_vel_pi_staircase,g000159_c2,159,,,,,,0.6125383482601938,0.004131801502315371,,,,,,,6.6459,15.2315,7.2491,0.0,0.4624,13.0,13.0,,,,,,2.05179,PASS,
1277,s04_vel_pi_staircase,g000159_c3,159,,,,,,0.5947730378060371,0.004276486775648158,,,,,,,6.6254,15.243,7.2405,0.0,0.4609,13.0,13.0,,,,,,2.04524,PASS,
1278,s04_vel_pi_staircase,g000159_c4,159,,,,,,0.5757615864740006,0.004204476571212054,,,,,,,6.6053,15.2428,7.2482,0.0,0.4608,13.0,13.0,,,,,,2.04293,PASS,
1279,s04_vel_pi_staircase,g000159_c5,159,,,,,,0.5937651725711343,0.004365533377367302,,,,,,,6.623,15.2402,7.2302,0.0,0.4604,13.0,13.0,,,,,,2.0435,PASS,
1280,s04_vel_pi_staircase,g000159_c6,159,,,,,,0.5892636230074385,0.0041269263008157295,,,,,,,6.616,15.2269,7.2387,0.0,0.4606,13.0,13.0,,,,,,2.0434,PASS,
1281,s04_vel_pi_staircase,g000159_c7,159,,,,,,0.6058346879977414,0.004158157523325717,,,,,,,6.6363,15.2473,7.2423,0.0,0.4619,13.0,13.0,,,,,,2.04933,PASS,
1282,s04_vel_pi_staircase,g000160_c0,160,,,,,,0.5880991366308539,0.004158306693974644,,,,,,,6.618,15.2308,7.2359,0.0,0.4604,13.0,13.0,,,,,,2.043,PASS,
1283,s04_vel_pi_staircase,g000160_c1,160,,,,,,0.6043235876529925,0.0040351818365657495,,,,,,,6.6392,15.2444,7.2309,0.0,0.461,13.0,13.0,,,,,,2.04692,PASS,
1284,s04_vel_pi_staircase,g000160_c2,160,,,,,,0.5764737184606168,0.004050941651225269,,,,,,,6.6037,15.2213,7.2397,0.0,0.4615,13.0,13.0,,,,,,2.04487,PASS,
1285,s04_vel_pi_staircase,g000160_c3,160,,,,,,0.5709268924130405,0.004208283045175708,,,,,,,6.5999,15.2334,7.2527,0.0,0.4612,13.0,13.0,,,,,,2.04359,PASS,
1286,s04_vel_pi_staircase,g000160_c4,160,,,,,,0.5974074658376859,0.0040124293758952365,,,,,,,6.6293,15.2359,7.2315,0.0,0.4613,13.0,13.0,,,,,,2.04683,PASS,
1287,s04_vel_pi_staircase,g000160_c5,160,,,,,,0.6055657547628762,0.0041506625452527365,,,,,,,6.6338,15.2295,7.2399,0.0,0.4603,13.0,13.0,,,,,,2.04428,PASS,
1288,s04_vel_pi_staircase,g000160_c6,160,,,,,,0.5844058064082849,0.004163259029429038,,,,,,,6.6178,15.2339,7.2414,0.0,0.4615,13.0,13.0,,,,,,2.04628,PASS,
1289,s04_vel_pi_staircase,g000160_c7,160,,,,,,0.5926039264235342,0.004276161615429946,,,,,,,6.623,15.2348,7.2436,0.0,0.4601,13.0,13.0,,,,,,2.0426,PASS,
1290,s04_vel_pi_staircase,g000161_c0,161,,,,,,0.5971072083308039,0.004184131832135788,,,,,,,6.6282,15.242,7.2341,0.0,0.4608,13.0,13.0,,,,,,2.04522,PASS,
1291,s04_vel_pi_staircase,g000161_c1,161,,,,,,0.5803082198146051,0.004189827209457245,,,,,,,6.6084,15.2468,7.2314,0.0,0.4608,13.0,13.0,,,,,,2.04324,PASS,
1292,s04_vel_pi_staircase,g000161_c2,161,,,,,,0.5750613056033989,0.0041274540713484706,,,,,,,6.6076,15.2571,7.2333,0.0,0.4604,13.0,13.0,,,,,,2.04196,PASS,
1293,s04_vel_pi_staircase,g000161_c3,161,,,,,,0.5965048239506403,0.004059876296274236,,,,,,,6.6231,15.2443,7.2257,0.0,0.4603,13.0,13.0,,,,,,2.04321,PASS,
1294,s04_vel_pi_staircase,g000161_c4,161,,,,,,0.5764754321835243,0.004154180322571592,,,,,,,6.6037,15.2412,7.2307,0.0,0.4614,13.0,13.0,,,,,,2.04457,PASS,
1295,s04_vel_pi_staircase,g000161_c5,161,,,,,,0.5997945423631464,0.0039541821424095855,,,,,,,6.6324,15.2538,7.2286,0.0,0.4608,13.0,13.0,,,,,,2.04564,PASS,
1296,s04_vel_pi_staircase,g000161_c6,161,,,,,,0.6116229709602907,0.004177000876723802,,,,,,,6.6467,15.249,7.2558,0.0,0.4623,13.0,13.0,,,,,,2.05157,PASS,
1297,s04_vel_pi_staircase,g000161_c7,161,,,,,,0.603734157516257,0.004181357565036113,,,,,,,6.6329,15.2318,7.2351,0.0,0.4605,13.0,13.0,,,,,,2.04479,PASS,
1298,s04_vel_pi_staircase,g000162_c0,162,,,,,,0.5857627336490044,0.004062432221751814,,,,,,,6.6139,15.2413,7.2464,0.0,0.4609,13.0,13.0,,,,,,2.04409,PASS,
1299,s04_vel_pi_staircase,g000162_c1,162,,,,,,0.5907661768661113,0.004257250126360003,,,,,,,6.6186,15.2524,7.2315,0.0,0.4608,13.0,13.0,,,,,,2.04426,PASS,
1300,s04_vel_pi_staircase,g000162_c2,162,,,,,,0.6075590640382227,0.0041147273852582085,,,,,,,6.6396,15.2202,7.242,0.0,0.4606,13.0,13.0,,,,,,2.04576,PASS,
